Date_Time2,Year,Air_T,Water_T,S
19.06.2018 6:00,2018,11.9,5.8454,28
19.06.2018 12:00,2018,17,7.1612,31
19.06.2018 18:00,2018,16.1,7.6625,30
20.06.2018 0:00,2018,11.1,8.0383,29
20.06.2018 6:00,2018,12.4,5.9081,34
20.06.2018 12:00,2018,17.1,6.2841,30
20.06.2018 18:00,2018,14.6,7.4745,27
21.06.2018 0:00,2018,11.5,7.4119,28
21.06.2018 6:00,2018,10.2,8.101,26
21.06.2018 12:00,2018,16.8,9.2285,28
21.06.2018 18:00,2018,19.1,10.1054,28
22.06.2018 0:00,2018,12,10.7316,26
22.06.2018 6:00,2018,13.9,9.9175,25
22.06.2018 12:00,2018,14.1,11.2326,29
22.06.2018 18:00,2018,12.9,9.2285,27
23.06.2018 0:00,2018,10.7,9.479,28
23.06.2018 6:00,2018,11.3,9.0406,24
23.06.2018 12:00,2018,13,9.479,30
23.06.2018 18:00,2018,15,10.9195,25
24.06.2018 0:00,2018,11.9,9.1032,30
24.06.2018 6:00,2018,11.7,7.7878,26
24.06.2018 12:00,2018,14.8,8.6021,27
24.06.2018 18:00,2018,15.9,7.7878,28
25.06.2018 0:00,2018,9.6,8.4142,26
25.06.2018 6:00,2018,10.7,9.0406,27
25.06.2018 12:00,2018,16.7,9.0406,29
25.06.2018 18:00,2018,15.9,9.1659,24
26.06.2018 0:00,2018,13.4,12.1092,26
26.06.2018 6:00,2018,14.9,7.9757,27
26.06.2018 12:00,2018,21.7,10.0427,25
26.06.2018 18:00,2018,21.8,9.1032,30
27.06.2018 0:00,2018,12.3,10.669,27
27.06.2018 6:00,2018,14.4,10.168,25
27.06.2018 12:00,2018,18.9,9.4164,26
27.06.2018 18:00,2018,18,10.168,26
28.06.2018 0:00,2018,10.7,11.1073,25
28.06.2018 6:00,2018,10,11.4204,24
28.06.2018 12:00,2018,15.2,11.3578,25
28.06.2018 18:00,2018,13.7,10.9195,30
29.06.2018 0:00,2018,10.8,11.2326,26
29.06.2018 6:00,2018,8.8,11.1073,25
29.06.2018 12:00,2018,13,11.2952,26
29.06.2018 18:00,2018,14.9,11.17,25
30.06.2018 0:00,2018,9.7,9.7296,28
30.06.2018 6:00,2018,9,9.479,30
30.06.2018 12:00,2018,11.3,8.7274,29
30.06.2018 18:00,2018,13.3,9.479,28
01.07.2018 0:00,2018,8.4,9.6043,24
01.07.2018 6:00,2018,8.6,9.1659,23
01.07.2018 12:00,2018,16.1,9.479,NA
01.07.2018 18:00,2018,18.9,12.3596,25
02.07.2018 0:00,2018,12.5,10.2932,22
02.07.2018 6:00,2018,12.2,9.2911,NA
02.07.2018 12:00,2018,19.3,11.1073,22
02.07.2018 18:00,2018,17.9,10.669,23
03.07.2018 0:00,2018,12.5,12.297,23
03.07.2018 6:00,2018,12.8,8.1636,NA
03.07.2018 12:00,2018,20.9,9.2911,NA
03.07.2018 18:00,2018,20.1,9.2285,23
04.07.2018 0:00,2018,13.3,9.2285,23
04.07.2018 6:00,2018,12.4,12.5475,NA
04.07.2018 12:00,2018,16.9,9.2911,23
04.07.2018 18:00,2018,19.7,11.483,NA
05.07.2018 0:00,2018,16,10.0427,22
05.07.2018 6:00,2018,14.7,9.7296,NA
05.07.2018 12:00,2018,16.2,11.6709,26
05.07.2018 18:00,2018,12.6,11.6709,25
06.07.2018 0:00,2018,11.6,11.4204,20
06.07.2018 6:00,2018,12.1,11.17,21
06.07.2018 12:00,2018,20,10.9195,NA
06.07.2018 18:00,2018,21.3,10.5437,23
07.07.2018 0:00,2018,16.1,12.5475,23
07.07.2018 6:00,2018,11.7,13.1109,22
07.07.2018 12:00,2018,15.3,12.1718,23
07.07.2018 18:00,2018,20.6,12.0466,23
08.07.2018 0:00,2018,16.7,12.7979,21
08.07.2018 6:00,2018,13.5,11.0447,22
08.07.2018 12:00,2018,19.4,11.7961,22
08.07.2018 18:00,2018,22.3,13.7369,22
09.07.2018 0:00,2018,12,14.6132,20
09.07.2018 6:00,2018,12.2,12.9231,21
09.07.2018 12:00,2018,19.9,11.6083,21
09.07.2018 18:00,2018,22.1,11.2326,21
10.07.2018 0:00,2018,13.5,14.3003,21
10.07.2018 6:00,2018,15.3,14.7384,21
10.07.2018 12:00,2018,21.5,15.3643,22
10.07.2018 18:00,2018,22.9,15.3643,NA
11.07.2018 0:00,2018,12.6,11.17,23
11.07.2018 6:00,2018,14.7,11.483,21
11.07.2018 12:00,2018,21.6,14.801,21
11.07.2018 18:00,2018,22.7,12.2344,21
12.07.2018 0:00,2018,13.8,10.9195,23
12.07.2018 6:00,2018,16.7,12.1718,23
12.07.2018 12:00,2018,21.7,14.1751,23
12.07.2018 18:00,2018,19.6,15.3017,22
13.07.2018 0:00,2018,13.4,15.0514,22
13.07.2018 6:00,2018,14.4,12.5475,24
13.07.2018 12:00,2018,22,13.9247,22
13.07.2018 18:00,2018,23.1,13.2361,22
14.07.2018 0:00,2018,15.6,14.3003,21
14.07.2018 6:00,2018,15.8,13.7369,23
14.07.2018 12:00,2018,20.4,14.801,23
14.07.2018 18:00,2018,21.2,15.6772,24
15.07.2018 0:00,2018,16.3,14.6758,23
15.07.2018 6:00,2018,15.8,14.8636,21
15.07.2018 12:00,2018,22.6,13.9247,21
15.07.2018 18:00,2018,24.7,17.9298,22
16.07.2018 0:00,2018,15.5,14.8636,20
16.07.2018 6:00,2018,15.7,14.6758,23
16.07.2018 12:00,2018,25.9,14.7384,23
16.07.2018 18:00,2018,27.6,18.6805,22
17.07.2018 0:00,2018,17.7,15.8024,22
17.07.2018 6:00,2018,17.1,16.1153,21
17.07.2018 12:00,2018,21.4,16.8662,21
17.07.2018 18:00,2018,21.8,18.2426,21
18.07.2018 0:00,2018,17.8,14.6758,23
18.07.2018 6:00,2018,18.2,14.3003,24
18.07.2018 12:00,2018,24.6,15.6146,22
18.07.2018 18:00,2018,26.5,16.5533,25
19.07.2018 0:00,2018,17.2,15.8024,22
19.07.2018 6:00,2018,19.3,15.8649,25
19.07.2018 12:00,2018,24.8,16.741,24
19.07.2018 18:00,2018,24.4,19.8065,23
20.07.2018 0:00,2018,17,17.0539,23
20.07.2018 6:00,2018,19.3,16.303,22
20.07.2018 12:00,2018,24.8,17.1164,21
20.07.2018 18:00,2018,23.4,19.6188,22
21.07.2018 0:00,2018,17,18.5554,20
21.07.2018 6:00,2018,17.5,16.8036,22
21.07.2018 12:00,2018,21.3,16.6784,20
21.07.2018 18:00,2018,22.3,19.1184,21
22.07.2018 0:00,2018,19.8,19.181,21
22.07.2018 6:00,2018,19.7,19.0559,20
22.07.2018 12:00,2018,22.2,18.618,21
22.07.2018 18:00,2018,19.4,18.6805,22
23.07.2018 0:00,2018,20,17.6796,22
23.07.2018 6:00,2018,20.5,18.4929,21
23.07.2018 12:00,2018,26.9,18.8682,21
23.07.2018 18:00,2018,27.2,17.4293,22
24.07.2018 0:00,2018,18.8,19.0559,20
24.07.2018 6:00,2018,18.6,19.6188,20
24.07.2018 12:00,2018,27,20.557,15
24.07.2018 18:00,2018,26.5,22.0578,15
25.07.2018 0:00,2018,21.1,19.4312,18
25.07.2018 6:00,2018,19.9,18.1175,16
25.07.2018 12:00,2018,27.1,19.7439,20
25.07.2018 18:00,2018,26.9,20.7446,20
26.07.2018 0:00,2018,20.8,19.869,20
26.07.2018 6:00,2018,21.6,19.6814,21
26.07.2018 12:00,2018,25.3,20.1192,NA
26.07.2018 18:00,2018,20.5,19.9316,NA
27.07.2018 0:00,2018,15.1,19.0559,NA
27.07.2018 6:00,2018,13.3,18.8056,NA
27.07.2018 12:00,2018,17.4,18.9933,NA
27.07.2018 18:00,2018,19.9,20.0566,NA
28.07.2018 0:00,2018,11.8,20.3068,NA
28.07.2018 6:00,2018,12.3,19.4312,NA
28.07.2018 12:00,2018,18.3,19.3686,NA
28.07.2018 18:00,2018,18.8,19.9316,NA
29.07.2018 0:00,2018,14.8,19.869,NA
29.07.2018 6:00,2018,13,17.9924,NA
29.07.2018 12:00,2018,21.2,18.2426,NA
29.07.2018 18:00,2018,22.1,19.4312,NA
30.07.2018 0:00,2018,15.6,19.9941,NA
30.07.2018 6:00,2018,14.8,18.3052,NA
30.07.2018 12:00,2018,24.4,18.8056,NA
30.07.2018 18:00,2018,25.8,20.4319,NA
31.07.2018 0:00,2018,19.1,20.6821,NA
31.07.2018 6:00,2018,16.1,18.8682,NA
31.07.2018 12:00,2018,25.2,19.181,NA
31.07.2018 18:00,2018,28,21.37,NA
01.08.2018 0:00,2018,21.7,18.9307,NA
01.08.2018 6:00,2018,21.3,19.7439,18
01.08.2018 12:00,2018,27.8,20.1192,16
01.08.2018 18:00,2018,29.6,21.8702,16
02.08.2018 0:00,2018,20.2,22.4955,16
02.08.2018 6:00,2018,19.1,21.4325,17
02.08.2018 12:00,2018,28.8,21.4951,16
02.08.2018 18:00,2018,26,21.7452,17
03.08.2018 0:00,2018,17.1,21.37,17
03.08.2018 6:00,2018,15.4,20.6195,17
03.08.2018 12:00,2018,15.8,20.2443,17
03.08.2018 18:00,2018,14.8,19.4312,16
04.08.2018 0:00,2018,13.9,18.9933,17
04.08.2018 6:00,2018,11.6,17.9298,16
04.08.2018 12:00,2018,13,17.8047,17
04.08.2018 18:00,2018,13.6,17.2416,18
05.08.2018 0:00,2018,13.1,17.0539,18
05.08.2018 6:00,2018,12.3,17.617,18
05.08.2018 12:00,2018,15.8,17.617,20
05.08.2018 18:00,2018,15.8,17.4919,20
06.08.2018 0:00,2018,11.3,17.4919,20
06.08.2018 6:00,2018,12.7,16.9287,18
06.08.2018 12:00,2018,18.2,17.179,20
06.08.2018 18:00,2018,14.4,18.2426,20
07.08.2018 0:00,2018,10.9,17.9298,18
07.08.2018 6:00,2018,7,17.3041,20
07.08.2018 12:00,2018,12,17.3041,19
07.08.2018 18:00,2018,12.8,17.617,20
08.08.2018 0:00,2018,8,16.741,18
08.08.2018 6:00,2018,6.5,17.3041,18
08.08.2018 12:00,2018,20,16.6159,16
08.08.2018 18:00,2018,23,17.3041,19
09.08.2018 0:00,2018,13.5,17.617,17
09.08.2018 6:00,2018,11.7,17.1164,18
09.08.2018 12:00,2018,17.6,16.9287,15
09.08.2018 18:00,2018,20.1,17.1164,16
10.08.2018 0:00,2018,21.3,17.1164,20
10.08.2018 6:00,2018,17.2,16.303,20
10.08.2018 12:00,2018,21.3,16.4907,20
10.08.2018 18:00,2018,22.3,17.4293,19
11.08.2018 0:00,2018,18.6,17.9298,20
11.08.2018 6:00,2018,15.1,17.5544,19
11.08.2018 12:00,2018,16.1,17.3041,19
11.08.2018 18:00,2018,18.3,17.1164,20
12.08.2018 0:00,2018,16.1,16.2404,20
12.08.2018 6:00,2018,13.1,16.0527,21
12.08.2018 12:00,2018,18.3,15.9275,21
12.08.2018 18:00,2018,19.3,16.8036,23
13.08.2018 0:00,2018,12.8,15.9901,22
13.08.2018 6:00,2018,12.2,16.1778,21
13.08.2018 12:00,2018,17.7,16.1153,20
13.08.2018 18:00,2018,13.6,16.4907,20
14.08.2018 0:00,2018,10,16.2404,20
14.08.2018 6:00,2018,9.2,16.2404,20
14.08.2018 12:00,2018,11.3,15.9275,21
14.08.2018 18:00,2018,12.3,15.7398,21
15.08.2018 0:00,2018,7.9,15.552,22
15.08.2018 6:00,2018,7.5,14.801,20
15.08.2018 12:00,2018,11.8,14.7384,20
15.08.2018 18:00,2018,13.4,14.8636,20
16.08.2018 0:00,2018,9,14.4255,20
16.08.2018 6:00,2018,8.8,14.2377,18
16.08.2018 12:00,2018,16.4,13.9247,21
16.08.2018 18:00,2018,16.4,15.1765,NA
17.08.2018 0:00,2018,14.4,14.5506,20
17.08.2018 6:00,2018,14.2,14.801,21
17.08.2018 12:00,2018,19,14.0499,21
17.08.2018 18:00,2018,22.6,13.9873,21
18.08.2018 0:00,2018,18.9,14.6132,21
18.08.2018 6:00,2018,17,13.9873,20
18.08.2018 12:00,2018,17.9,14.0499,21
18.08.2018 18:00,2018,20.2,14.5506,20
19.08.2018 0:00,2018,12.7,14.6132,24
19.08.2018 6:00,2018,15.9,14.9262,21
19.08.2018 12:00,2018,16.5,14.9262,21
19.08.2018 18:00,2018,17.9,14.5506,22
20.08.2018 0:00,2018,9.1,14.4255,21
20.08.2018 6:00,2018,10.2,14.3003,22
20.08.2018 12:00,2018,15.5,14.5506,21
20.08.2018 18:00,2018,14.4,14.4255,NA
21.08.2018 0:00,2018,8.2,14.9888,23
21.08.2018 6:00,2018,8.1,15.0514,20
21.08.2018 12:00,2018,15.2,15.1765,20
21.08.2018 18:00,2018,12.7,14.801,21
22.08.2018 0:00,2018,9.1,14.9262,20
22.08.2018 6:00,2018,7.1,14.4255,21
22.08.2018 12:00,2018,14.4,13.9247,22
22.08.2018 18:00,2018,15.9,13.5491,22
23.08.2018 0:00,2018,8.3,13.6743,21
23.08.2018 6:00,2018,4.9,13.4239,24
23.08.2018 12:00,2018,12.1,13.2361,21
23.08.2018 18:00,2018,10.7,13.5491,22
24.08.2018 0:00,2018,9.6,11.7961,23
24.08.2018 6:00,2018,9.5,12.8605,22
24.08.2018 12:00,2018,12.6,11.8587,22
24.08.2018 18:00,2018,13.4,13.2987,24
01.06.2019 12:00,2019,10.1,7.8,22
01.06.2019 18:00,2019,11.2,6.8,21
02.06.2019 0:00,2019,7.4,8.8,20
02.06.2019 12:00,2019,11.6,8.5,21
02.06.2019 18:00,2019,10.1,7.8,21
03.06.2019 0:00,2019,6.7,8.3,20
03.06.2019 12:00,2019,NA,7.5,NA
03.06.2019 18:00,2019,9.2,7.7,19
04.06.2019 0:00,2019,7.6,8.2,19
04.06.2019 12:00,2019,7.7,7.6,19
04.06.2019 18:00,2019,7.3,7.3,20
05.06.2019 0:00,2019,7.9,7.8,16
05.06.2019 12:00,2019,NA,5.8,NA
05.06.2019 18:00,2019,13.2,6.7,22
06.06.2019 0:00,2019,9.1,7.8,21
06.06.2019 12:00,2019,9.6,6.7,21
06.06.2019 18:00,2019,10.8,8.3,22
07.06.2019 0:00,2019,7.8,8.5,21
07.06.2019 12:00,2019,16.5,7,21
07.06.2019 18:00,2019,NA,14.1,NA
08.06.2019 0:00,2019,11.9,10.5,22
08.06.2019 12:00,2019,13.7,10,21
08.06.2019 18:00,2019,20.1,16.1,21
09.06.2019 0:00,2019,18.2,8.8,22
09.06.2019 12:00,2019,19.2,9.4,20
09.06.2019 18:00,2019,14.6,12.9,21
10.06.2019 0:00,2019,10.5,9.7,21
10.06.2019 12:00,2019,17.9,10,19
10.06.2019 18:00,2019,13.7,16.1,18
11.06.2019 0:00,2019,10.1,10.9,12
11.06.2019 12:00,2019,6.8,9.5,21
11.06.2019 18:00,2019,6.9,10.1,20
12.06.2019 0:00,2019,5.2,9.3,20
12.06.2019 12:00,2019,8.5,8.5,20
12.06.2019 18:00,2019,14.4,9.5,20
13.06.2019 0:00,2019,6,8.8,20
13.06.2019 12:00,2019,11.5,9.8,20
13.06.2019 18:00,2019,16.6,11.6,20
14.06.2019 0:00,2019,10.5,14.1,20
14.06.2019 12:00,2019,14.1,10.3,21
14.06.2019 18:00,2019,16.9,8.5,22
15.06.2019 0:00,2019,10.3,9.3,25
15.06.2019 6:00,2019,7.4,8.7,26
15.06.2019 12:00,2019,12.8,8.3,23
15.06.2019 18:00,2019,18.1,10.3,23
16.06.2019 0:00,2019,9.4,9.7,25
16.06.2019 6:00,2019,12.9,7.8,27
16.06.2019 12:00,2019,13.1,6.5,27
16.06.2019 18:00,2019,18.6,9.1,25
17.06.2019 0:00,2019,8.3,9.1,25
17.06.2019 6:00,2019,10.6,9.2,23
17.06.2019 12:00,2019,16.5,8.5,28
17.06.2019 18:00,2019,18.2,11.6,25
18.06.2019 0:00,2019,12.3,10,28
18.06.2019 6:00,2019,8.8,8.8,25
18.06.2019 12:00,2019,14.3,8.2,25
18.06.2019 18:00,2019,16.3,10.9,25
19.06.2019 0:00,2019,11.3,10.2,27
19.06.2019 6:00,2019,9.6,10.6,28
19.06.2019 12:00,2019,13.6,11,26
19.06.2019 18:00,2019,12.7,6.7,28
20.06.2019 0:00,2019,8.4,9.1,28
20.06.2019 6:00,2019,9.9,8.5,30
20.06.2019 12:00,2019,14.8,8.5,28
20.06.2019 18:00,2019,16.2,10.9,25
21.06.2019 0:00,2019,11.3,9.4,27
21.06.2019 6:00,2019,10,9.8,26
21.06.2019 12:00,2019,10.2,10.2,27
21.06.2019 18:00,2019,10.9,9.6,28
22.06.2019 0:00,2019,10.1,10.3,26
22.06.2019 6:00,2019,9.8,9.3,28
22.06.2019 12:00,2019,11.1,9.9,27
22.06.2019 18:00,2019,12.3,9.8,25
23.06.2019 0:00,2019,10.1,9.8,25
23.06.2019 6:00,2019,10.5,9.4,25
23.06.2019 12:00,2019,9.6,9.7,28
23.06.2019 18:00,2019,10.3,9.9,26
24.06.2019 0:00,2019,6.7,9.3,28
24.06.2019 6:00,2019,6.3,9,26
24.06.2019 12:00,2019,12.6,9.6,25
24.06.2019 18:00,2019,16.9,10.7,25
25.06.2019 0:00,2019,10.5,10.9,25
25.06.2019 6:00,2019,11,11,24
25.06.2019 12:00,2019,14.7,11.3,21
25.06.2019 18:00,2019,17.6,11.6,25
26.06.2019 0:00,2019,11.3,12.2,23
26.06.2019 6:00,2019,10.3,11.8,25
26.06.2019 12:00,2019,17.3,12.9,20
26.06.2019 18:00,2019,18.8,11.8,25
27.06.2019 0:00,2019,12.9,12.5,25
27.06.2019 6:00,2019,12.8,12.7,23
27.06.2019 12:00,2019,14.7,13.2,23
27.06.2019 18:00,2019,10.4,12.6,23
28.06.2019 0:00,2019,7.2,12.3,22
28.06.2019 6:00,2019,7.2,12.2,21
28.06.2019 12:00,2019,11.2,11.6,21
28.06.2019 18:00,2019,12.7,12.8,23
29.06.2019 0:00,2019,9.3,13.1,20
29.06.2019 6:00,2019,10.1,12.9,23
29.06.2019 12:00,2019,14.3,13.1,21
29.06.2019 18:00,2019,12.9,13.2,20
30.06.2019 0:00,2019,8.9,11.4,25
30.06.2019 6:00,2019,7.4,9.9,25
30.06.2019 12:00,2019,13.6,9.1,25
30.06.2019 18:00,2019,15.6,10.4,25
01.07.2019 0:00,2019,8,10.1,21
01.07.2019 6:00,2019,9.3,10.7,22
01.07.2019 12:00,2019,14.8,11.4,22
01.07.2019 18:00,2019,11.4,11.3,22
02.07.2019 0:00,2019,9.7,11.2,23
02.07.2019 6:00,2019,10.4,11,24
02.07.2019 12:00,2019,11.2,9,24
02.07.2019 18:00,2019,12.1,9.2,25
03.07.2019 0:00,2019,11.4,8.7,25
03.07.2019 6:00,2019,11.7,9.2,25
03.07.2019 12:00,2019,16.5,9.4,25
03.07.2019 18:00,2019,13.9,10.2,25
04.07.2019 0:00,2019,13.3,9,25
04.07.2019 6:00,2019,10.9,9.7,25
04.07.2019 12:00,2019,13.3,9.8,25
04.07.2019 18:00,2019,14.9,10.6,20
05.07.2019 0:00,2019,12.6,10,21
05.07.2019 6:00,2019,11.7,10.3,19
05.07.2019 12:00,2019,12.7,9.8,22
05.07.2019 18:00,2019,10.2,10.2,22
06.07.2019 0:00,2019,8.7,9.8,21
06.07.2019 6:00,2019,8.4,9.5,22
06.07.2019 12:00,2019,11.5,9.6,22
06.07.2019 18:00,2019,12.7,9.3,21
07.07.2019 0:00,2019,12.6,9.8,23
07.07.2019 6:00,2019,11.3,9,24
07.07.2019 12:00,2019,14.1,9,22
07.07.2019 18:00,2019,16.7,10.8,23
08.07.2019 0:00,2019,8.6,7.7,23
08.07.2019 6:00,2019,7.8,8.2,24
08.07.2019 12:00,2019,16.5,7.7,24
08.07.2019 18:00,2019,14.8,9.9,24
09.07.2019 0:00,2019,10.5,9.5,24
09.07.2019 6:00,2019,9.3,10,25
09.07.2019 12:00,2019,16.4,8.3,24
09.07.2019 18:00,2019,16.2,8.8,24
10.07.2019 0:00,2019,10.1,9.7,25
10.07.2019 6:00,2019,9.3,9.3,24
10.07.2019 12:00,2019,12.3,9.4,23
10.07.2019 18:00,2019,12.1,9.3,24
11.07.2019 0:00,2019,7.6,9.8,23
11.07.2019 6:00,2019,7,9.7,23
11.07.2019 12:00,2019,10,9.6,22
11.07.2019 18:00,2019,9.6,10,22
12.07.2019 0:00,2019,8.6,9.8,23
12.07.2019 6:00,2019,7.3,9,23
12.07.2019 12:00,2019,9,9.2,23
12.07.2019 18:00,2019,8.3,8.1,24
13.07.2019 0:00,2019,7.5,8.5,23
13.07.2019 6:00,2019,8.1,8.3,23
13.07.2019 12:00,2019,11.7,8.4,23
13.07.2019 18:00,2019,15.3,9.1,24
14.07.2019 0:00,2019,8.7,9.5,25
14.07.2019 6:00,2019,8.8,8.6,25
14.07.2019 12:00,2019,12.1,8.9,25
14.07.2019 18:00,2019,12,8.9,25
15.07.2019 0:00,2019,9,8.4,22
15.07.2019 6:00,2019,7.9,8.4,23
15.07.2019 12:00,2019,11.1,8.6,24
15.07.2019 18:00,2019,10.7,8.3,24
16.07.2019 0:00,2019,8.9,8.3,24
16.07.2019 6:00,2019,8.5,8.8,23
16.07.2019 12:00,2019,11.9,8,23
16.07.2019 18:00,2019,11.6,8.9,24
17.07.2019 0:00,2019,9.2,9,24
17.07.2019 6:00,2019,8,8.5,23
17.07.2019 12:00,2019,11.7,8.5,23
17.07.2019 18:00,2019,13.1,9.4,23
18.07.2019 0:00,2019,9.5,10.2,23
18.07.2019 6:00,2019,9,9.2,23
18.07.2019 12:00,2019,14.2,7.4,24
18.07.2019 18:00,2019,10.9,9.2,22
19.07.2019 0:00,2019,11.3,7.5,24
19.07.2019 6:00,2019,10,8.5,23
19.07.2019 12:00,2019,13.7,8.6,23
19.07.2019 18:00,2019,15.7,8.8,24
20.07.2019 0:00,2019,13,7.7,23
20.07.2019 6:00,2019,11.8,8.5,23
20.07.2019 12:00,2019,18.1,9.2,22
20.07.2019 18:00,2019,18.3,12.5,21
21.07.2019 0:00,2019,12.1,9.4,21
21.07.2019 6:00,2019,14,9.5,21
21.07.2019 12:00,2019,21,9.7,22
21.07.2019 18:00,2019,19.7,11.7,21
22.07.2019 0:00,2019,14.4,10.4,21
22.07.2019 6:00,2019,12.4,11.2,22
22.07.2019 12:00,2019,19.6,11.9,21
22.07.2019 18:00,2019,21.5,11.5,22
23.07.2019 0:00,2019,15.2,11.4,22
23.07.2019 6:00,2019,12.8,12.4,23
23.07.2019 12:00,2019,17.9,12.5,21
23.07.2019 18:00,2019,19.1,14.4,22
24.07.2019 0:00,2019,14.4,11.6,23
24.07.2019 6:00,2019,14.6,12.7,34
24.07.2019 12:00,2019,17.7,14.1,20
24.07.2019 18:00,2019,20.7,15.7,22
25.07.2019 0:00,2019,14.4,15.2,20
25.07.2019 6:00,2019,14.1,15.6,20
25.07.2019 12:00,2019,19.7,12.5,22
25.07.2019 18:00,2019,20.5,17.4,22
26.07.2019 0:00,2019,16.3,15,23
26.07.2019 6:00,2019,14.7,13.9,21
26.07.2019 12:00,2019,23,15.3,22
26.07.2019 18:00,2019,21.2,15.7,21
27.07.2019 0:00,2019,19.6,17.7,20
27.07.2019 6:00,2019,16.3,17,19
27.07.2019 12:00,2019,19.1,17.1,19
27.07.2019 18:00,2019,22.1,17.4,19
28.07.2019 0:00,2019,12.8,18.4,20
28.07.2019 6:00,2019,8.7,17.1,19
28.07.2019 12:00,2019,11.5,16.7,20
28.07.2019 18:00,2019,10.9,14.7,20
29.07.2019 0:00,2019,7.3,14.6,20
29.07.2019 6:00,2019,7,13.4,20
29.07.2019 12:00,2019,9.2,13,20
29.07.2019 18:00,2019,9.5,12.7,20
30.07.2019 0:00,2019,8.2,12.4,21
30.07.2019 6:00,2019,7.9,11.9,21
30.07.2019 12:00,2019,8.9,11,21
30.07.2019 18:00,2019,10,9.2,22
31.07.2019 0:00,2019,7.1,9,24
31.07.2019 6:00,2019,7.7,8.5,23
31.07.2019 12:00,2019,9.8,8,21
31.07.2019 18:00,2019,12.1,8.2,22
01.08.2019 0:00,2019,8.3,8.2,24
01.08.2019 6:00,2019,7.9,7.8,21
01.08.2019 12:00,2019,11.6,7.2,21
01.08.2019 18:00,2019,10.5,8,21
02.08.2019 0:00,2019,9.4,7.2,22
02.08.2019 6:00,2019,7.8,7.4,24
02.08.2019 12:00,2019,11.4,7.5,24
02.08.2019 18:00,2019,10.4,7.8,25
03.08.2019 0:00,2019,7.1,6.7,24
03.08.2019 6:00,2019,6.5,7.2,21
03.08.2019 12:00,2019,11.1,6.5,22
03.08.2019 18:00,2019,10.9,7.4,20
04.08.2019 0:00,2019,7.4,6.8,26
04.08.2019 6:00,2019,6.8,6.3,23
04.08.2019 12:00,2019,8.5,6.4,22
04.08.2019 18:00,2019,8.4,6.3,22
05.08.2019 0:00,2019,6.1,6.3,24
05.08.2019 6:00,2019,6.1,5.8,24
05.08.2019 12:00,2019,7.7,6.1,25
05.08.2019 18:00,2019,8.4,5.8,25
06.08.2019 0:00,2019,7.7,6.2,25
06.08.2019 6:00,2019,7.1,6,24
06.08.2019 12:00,2019,9.6,6,24
06.08.2019 18:00,2019,11.5,6,24
07.08.2019 0:00,2019,8.7,6.4,26
07.08.2019 6:00,2019,8.4,5.8,25
07.08.2019 12:00,2019,10.6,6.3,25
07.08.2019 18:00,2019,12.6,6.6,25
08.08.2019 0:00,2019,8.8,7.4,25
08.08.2019 6:00,2019,8.2,7.3,24
08.08.2019 12:00,2019,13.5,7,24
08.08.2019 18:00,2019,15.1,8,25
09.08.2019 0:00,2019,8.3,7.4,24
09.08.2019 6:00,2019,6.3,7.3,25
09.08.2019 12:00,2019,10.6,7.4,24
09.08.2019 18:00,2019,12.2,8,25
10.08.2019 0:00,2019,10.8,6.8,24
10.08.2019 6:00,2019,8.1,7.7,23
10.08.2019 12:00,2019,11,8,24
10.08.2019 18:00,2019,12.7,9.7,25
11.08.2019 0:00,2019,8.2,10.2,24
11.08.2019 6:00,2019,8.4,8.2,24
11.08.2019 12:00,2019,11.2,9.5,24
11.08.2019 18:00,2019,13.8,9.3,23
12.08.2019 0:00,2019,9.6,11.5,22
12.08.2019 6:00,2019,9.6,9.8,22
12.08.2019 12:00,2019,13.4,9.2,22
12.08.2019 18:00,2019,11.1,10,22
13.08.2019 0:00,2019,9.9,10.9,22
13.08.2019 6:00,2019,9.5,9.3,26
13.08.2019 12:00,2019,11.1,9.8,21
13.08.2019 18:00,2019,11.1,8.6,21
14.08.2019 0:00,2019,10.7,9.8,22
14.08.2019 6:00,2019,11.1,8.3,22
14.08.2019 12:00,2019,10.6,8.2,23
14.08.2019 18:00,2019,10.8,9.3,23
15.08.2019 0:00,2019,10.2,9.7,24
15.08.2019 6:00,2019,10.1,9.8,21
15.08.2019 12:00,2019,11,9.8,21
15.08.2019 18:00,2019,12.6,10,21
16.08.2019 0:00,2019,9.9,10.5,24
16.08.2019 6:00,2019,10.6,10.3,21
16.08.2019 12:00,2019,13.7,9.9,20
16.08.2019 18:00,2019,14.2,11.6,20
17.08.2019 0:00,2019,11.1,11,22
17.08.2019 6:00,2019,11.1,11.2,20
17.08.2019 12:00,2019,13.4,11,22
17.08.2019 18:00,2019,14.9,11.2,24
18.08.2019 0:00,2019,12.1,12.1,22
18.08.2019 6:00,2019,12.1,10.5,21
18.08.2019 12:00,2019,15.7,11.1,20
18.08.2019 18:00,2019,16.5,11.7,20
19.08.2019 0:00,2019,12.9,12.7,22
19.08.2019 7:00,2019,14.4,12.4,21
19.08.2019 12:00,2019,15.7,10.3,21
19.08.2019 18:00,2019,14.1,13,NA
18.06.2020 0:00,2020,14,14,11
18.06.2020 12:00,2020,19.5,15.5,11
18.06.2020 18:00,2020,NA,NA,NA
19.06.2020 0:00,2020,14,13,13
19.06.2020 12:00,2020,14,14,14
19.06.2020 18:00,2020,17.5,15,12
20.06.2020 0:00,2020,10.5,14,13
