Day,Manth,Year,Date_text,Depth_class,Depth,Station,ID,Female,Male,cop_V,cop_IV,cop_III,cop II,cop I,nauplii,,,,,,,,,
30,10,2006.00,30/10/2006,25_bottom,45.00,D1,1156,0,0,0,0,0,0,0,0,,,,,,,,,
14,11,2006.00,14/11/2006,25_bottom,45.00,D1,1157,1,0,2,1,0,0,0,0,,,,,,,,,
18,3,2007.00,18/03/2007,25_bottom,45.00,D1,1158,2,0,2,3,0,0,0,0,,,,,,,,,
21,5,2007.00,21/05/2007,25_bottom,45.00,D1,1159,10,0,8,2,0,1,3,150,,,,,,,,,
30,5,2007.00,30/05/2007,25_bottom,45.00,D1,1160,6,0,11,0,0,3,2,120,,,,,,,,,
10,6,2007.00,10/06/2007,25_bottom,45.00,D1,1161,5,0,35,4,50,15,2,0,,,,,,,,,
20,6,2007.00,20/06/2007,25_bottom,45.00,D1,1162,3,0,11,17,30,30,0,0,,,,,,,,,
30,6,2007.00,30/06/2007,25_bottom,45.00,D1,1163,4,0,54,14,0,0,0,0,,,,,,,,,
9,7,2007.00,09/07/2007,25_bottom,45.00,D1,1164,0,0,5,60,30,0,0,1,,,,,,,,,
20,7,2007.00,20/07/2007,25_bottom,45.00,D1,1165,1,0,5,66,3,0,0,0,,,,,,,,,
1,8,2007.00,01/08/2007,25_bottom,45.00,D1,1166,1,0,5,66,0,0,0,0,,,,,,,,,
11,8,2007.00,11/08/2007,25_bottom,45.00,D1,1167,0,0,1,6,0,0,0,0,,,,,,,,,
20,8,2007.00,20/08/2007,25_bottom,45.00,D1,1168,1,0,2,65,0,0,0,0,,,,,,,,,
30,8,2007.00,30/08/2007,25_bottom,45.00,D1,1169,1,0,1,33,0,0,0,0,,,,,,,,,
10,9,2007.00,10/09/2007,25_bottom,45.00,D1,1170,0,0,1,9,0,0,0,0,,,,,,,,,
20,9,2007.00,20/09/2007,25_bottom,45.00,D1,1171,0,0,0,6,0,0,0,0,,,,,,,,,
30,9,2007.00,30/09/2007,25_bottom,45.00,D1,1172,1,0,1,2,0,0,0,0,,,,,,,,,
10,10,2007.00,10/10/2007,25_bottom,45.00,D1,1173,0,0,0,3,0,0,0,0,,,,,,,,,
20,10,2007.00,20/10/2007,25_bottom,45.00,D1,1174,0,0,0,2,0,0,0,0,,,,,,,,,
29,10,2007.00,29/10/2007,25_bottom,45.00,D1,1175,0,0,2,3,0,0,0,0,,,,,,,,,
8,11,2007.00,08/11/2007,25_bottom,45.00,D1,1176,1,0,0,1,0,0,0,0,,,,,,,,,
4,12,2007.00,04/12/2007,25_bottom,45.00,D1,1177,1,1,1,1,0,0,0,0,,,,,,,,,
17,3,2008.00,17/03/2008,25_bottom,45.00,D1,1178,1,0,0,0,0,0,0,0,,,,,,,,,
22,3,2008.00,22/03/2008,25_bottom,45.00,D1,1179,1,0,0,0,0,0,0,0,,,,,,,,,
27,3,2008.00,27/03/2008,25_bottom,45.00,D1,1180,1,0,0,0,0,0,0,0,,,,,,,,,
21,5,2008.00,21/05/2008,25_bottom,45.00,D1,1181,6,1,2,1,0,0,0,0,,,,,,,,,
31,5,2008.00,31/05/2008,25_bottom,45.00,D1,1182,11,0,11,0,0,0,2,30,,,,,,,,,
11,6,2008.00,11/06/2008,25_bottom,45.00,D1,1183,5,1,5,0,0,0,0,2,,,,,,,,,
21,6,2008.00,21/06/2008,25_bottom,45.00,D1,1184,2,0,6,2,0,0,0,2,,,,,,,,,
30,6,2008.00,30/06/2008,25_bottom,45.00,D1,1185,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
9,7,2008.00,09/07/2008,25_bottom,45.00,D1,1186,0,0,1,150,240,0,0,0,,,,,,,,,
20,7,2008.00,20/07/2008,25_bottom,45.00,D1,1187,0,0,1,423,0,0,0,0,,,,,,,,,
31,7,2008.00,31/07/2008,25_bottom,45.00,D1,1188,1,0,4,195,6,0,0,0,,,,,,,,,
11,8,2008.00,11/08/2008,25_bottom,45.00,D1,1189,0,0,1,333,3,0,0,0,,,,,,,,,
20,8,2008.00,20/08/2008,25_bottom,45.00,D1,1190,1,0,0,402,0,0,0,0,,,,,,,,,
3,9,2008.00,03/09/2008,25_bottom,45.00,D1,1191,0,0,6,354,0,0,0,0,,,,,,,,,
10,9,2008.00,10/09/2008,25_bottom,45.00,D1,1192,0,0,5,132,0,0,0,0,,,,,,,,,
21,9,2008.00,21/09/2008,25_bottom,45.00,D1,1193,0,0,3,63,0,0,0,0,,,,,,,,,
1,10,2008.00,01/10/2008,25_bottom,45.00,D1,1194,0,0,5,13,0,0,0,0,,,,,,,,,
9,10,2008.00,09/10/2008,25_bottom,45.00,D1,1195,0,1,1,63,0,0,0,0,,,,,,,,,
20,10,2008.00,20/10/2008,25_bottom,45.00,D1,1196,1,0,1,11,0,0,0,0,,,,,,,,,
29,10,2008.00,29/10/2008,25_bottom,45.00,D1,1197,0,0,1,14,0,0,0,0,,,,,,,,,
15,11,2008.00,15/11/2008,25_bottom,45.00,D1,1198,0,0,0,1,0,0,0,0,,,,,,,,,
10,12,2008.00,10/12/2008,25_bottom,45.00,D1,1199,2,0,1,3,0,0,0,0,,,,,,,,,
22,2,2009.00,22/02/2009,25_bottom,45.00,D1,1200,4,0,0,1,0,0,0,0,,,,,,,,,
15,3,2009.00,15/03/2009,25_bottom,45.00,D1,1201,1,0,0,1,0,0,0,0,,,,,,,,,
11,4,2009.00,11/04/2009,25_bottom,45.00,D1,1202,1,0,0,1,0,0,0,0,,,,,,,,,
25,5,2009.00,25/05/2009,25_bottom,45.00,D1,1203,1,0,1,1,0,0,0,9,,,,,,,,,
1,6,2009.00,01/06/2009,25_bottom,45.00,D1,1204,3,0,2,0,0,0,0,1,,,,,,,,,
10,6,2009.00,10/06/2009,25_bottom,45.00,D1,1205,0,0,1,0,0,0,0,0,,,,,,,,,
20,6,2009.00,20/06/2009,25_bottom,45.00,D1,1206,1,0,2,2,45,60,1,0,,,,,,,,,
30,6,2009.00,30/06/2009,25_bottom,45.00,D1,1207,0,0,3,22,30,0,0,0,,,,,,,,,
9,7,2009.00,09/07/2009,25_bottom,45.00,D1,1208,1,0,3,126,120,0,0,0,,,,,,,,,
20,7,2009.00,20/07/2009,25_bottom,45.00,D1,1209,0,0,1,336,6,0,0,0,,,,,,,,,
30,7,2009.00,30/07/2009,25_bottom,45.00,D1,1210,0,0,2,408,12,0,0,0,,,,,,,,,
10,8,2009.00,10/08/2009,25_bottom,45.00,D1,1211,0,0,0,75,0,0,0,0,,,,,,,,,
20,8,2009.00,20/08/2009,25_bottom,45.00,D1,1212,0,0,1,280,0,0,0,0,,,,,,,,,
31,8,2009.00,31/08/2009,25_bottom,45.00,D1,1213,0,0,6,160,0,0,0,0,,,,,,,,,
10,9,2009.00,10/09/2009,25_bottom,45.00,D1,1214,0,0,2,138,0,0,0,0,,,,,,,,,
21,9,2009.00,21/09/2009,25_bottom,45.00,D1,1215,1,0,2,48,0,0,0,0,,,,,,,,,
30,9,2009.00,30/09/2009,25_bottom,45.00,D1,1216,0,0,1,48,0,0,0,0,,,,,,,,,
11,10,2009.00,11/10/2009,25_bottom,45.00,D1,1217,0,0,1,54,0,0,0,0,,,,,,,,,
19,10,2009.00,19/10/2009,25_bottom,45.00,D1,1218,1,0,1,20,0,0,0,0,,,,,,,,,
1,11,2009.00,01/11/2009,25_bottom,45.00,D1,1219,0,0,0,10,0,0,0,0,,,,,,,,,
15,11,2009.00,15/11/2009,25_bottom,45.00,D1,1220,0,0,1,2,0,0,0,0,,,,,,,,,
12,12,2009.00,12/12/2009,25_bottom,45.00,D1,1221,1,0,1,7,0,0,0,0,,,,,,,,,
31,1,2010.00,31/01/2010,25_bottom,45.00,D1,1222,1,0,0,4,0,0,0,0,,,,,,,,,
22,2,2010.00,22/02/2010,25_bottom,45.00,D1,1223,4,0,1,5,0,0,0,0,,,,,,,,,
13,3,2010.00,13/03/2010,25_bottom,45.00,D1,1224,2,0,1,7,0,0,0,0,,,,,,,,,
20,5,2010.00,20/05/2010,25_bottom,45.00,D1,1225,2,0,9,3,0,0,0,0,,,,,,,,,
1,6,2010.00,01/06/2010,25_bottom,45.00,D1,1226,5,0,11,0,0,0,0,0,,,,,,,,,
10,6,2010.00,10/06/2010,25_bottom,45.00,D1,1227,14,0,84,0,1,0,0,3,,,,,,,,,
21,6,2010.00,21/06/2010,25_bottom,45.00,D1,1228,8,1,75,0,1,1,1,2,,,,,,,,,
1,7,2010.00,01/07/2010,25_bottom,45.00,D1,1229,1,0,33,1,2,0,0,0,,,,,,,,,
10,7,2010.00,10/07/2010,25_bottom,45.00,D1,1230,1,0,10,1,0,0,0,0,,,,,,,,,
20,7,2010.00,20/07/2010,25_bottom,45.00,D1,1231,1,0,9,2,0,0,0,0,,,,,,,,,
1,8,2010.00,01/08/2010,25_bottom,45.00,D1,1232,0,0,11,2,1,0,0,1,,,,,,,,,
10.00,8.00,2010.00,10/08/2010,25_bottom,45.00,D1,1233,1,0,4,3,0,0,0,0,,,,,,,,,
19.00,8.00,2010.00,19/08/2010,25_bottom,45.00,D1,1234,0,0,2,5,0,0,0,0,,,,,,,,,
28.00,8.00,2010.00,28/08/2010,25_bottom,45.00,D1,1235,0,0,4,3,0,0,0,0,,,,,,,,,
9.00,9.00,2010.00,09/09/2010,25_bottom,45.00,D1,1236,0,0,1,0,0,0,0,0,,,,,,,,,
20.00,9.00,2010.00,20/09/2010,25_bottom,45.00,D1,1237,0,0,1,1,0,0,0,0,,,,,,,,,
29.00,9.00,2010.00,29/09/2010,25_bottom,45.00,D1,1238,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
11.00,10.00,2010.00,11/10/2010,25_bottom,45.00,D1,1239,1,0,2,1,0,0,0,0,,,,,,,,,
20.00,10.00,2010.00,20/10/2010,25_bottom,45.00,D1,1240,0,0,0,2,0,0,0,0,,,,,,,,,
1,11,2010.00,01/11/2010,25_bottom,45.00,D1,1241,1,0,0,1,0,0,0,0,,,,,,,,,
15.00,11.00,2010.00,15/11/2010,25_bottom,45.00,D1,1242,1,1,0,1,0,0,0,0,,,,,,,,,
27.00,1.00,2011.00,27/01/2011,25_bottom,45.00,D1,1243,3,1,0,1,0,0,0,0,,,,,,,,,
15.00,2.00,2011.00,15/02/2011,25_bottom,45.00,D1,1244,3,0,0,1,0,0,0,0,,,,,,,,,
13.00,3.00,2011.00,13/03/2011,25_bottom,45.00,D1,1245,5,1,3,1,0,0,0,0,,,,,,,,,
7.00,4.00,2011.00,07/04/2011,25_bottom,45.00,D1,1246,5,0,1,1,0,2,2,0,,,,,,,,,
21.00,5.00,2011.00,21/05/2011,25_bottom,45.00,D1,1247,1,0,6,1,0,0,0,0,,,,,,,,,
31.00,5.00,2011.00,31/05/2011,25_bottom,45.00,D1,1248,2,0,4,0,0,0,0,2,,,,,,,,,
11.00,6.00,2011.00,11/06/2011,25_bottom,45.00,D1,1249,0,0,1,0,0,0,0,0,,,,,,,,,
20.00,6.00,2011.00,20/06/2011,25_bottom,45.00,D1,1250,0,0,2,1,3,0,0,0,,,,,,,,,
30.00,6.00,2011.00,30/06/2011,25_bottom,45.00,D1,1251,0,0,1,114,3,0,0,0,,,,,,,,,
11.00,7.00,2011.00,11/07/2011,25_bottom,45.00,D1,1252,1,0,2,290,270,0,0,0,,,,,,,,,
20.00,7.00,2011.00,20/07/2011,25_bottom,45.00,D1,1253,1,0,2,60,0,0,0,0,,,,,,,,,
30.00,7.00,2011.00,30/07/2011,25_bottom,45.00,D1,1254,0,0,1,90,0,0,0,0,,,,,,,,,
10,8,2011.00,10/08/2011,25_bottom,45.00,D1,1255,0,0,1,38,0,0,0,0,,,,,,,,,
20,8,2011.00,20/08/2011,25_bottom,45.00,D1,1256,0,0,1,7,0,0,0,0,,,,,,,,,
30,8,2011.00,30/08/2011,25_bottom,45.00,D1,1257,0,0,1,7,0,0,0,0,,,,,,,,,
10,9,2011.00,10/09/2011,25_bottom,45.00,D1,1258,0,0,0,9,0,0,0,0,,,,,,,,,
20,9,2011.00,20/09/2011,25_bottom,45.00,D1,1259,0,0,0,2,0,0,0,0,,,,,,,,,
29,9,2011.00,29/09/2011,25_bottom,45.00,D1,1260,0,0,1,2,0,0,0,0,,,,,,,,,
10,10,2011.00,10/10/2011,25_bottom,45.00,D1,1261,0,0,0,1,0,0,0,0,,,,,,,,,
22,10,2011.00,22/10/2011,25_bottom,45.00,D1,1262,0,0,0,1,0,0,0,0,,,,,,,,,
31,10,2011.00,31/10/2011,25_bottom,45.00,D1,1263,0,0,0,1,0,0,0,0,,,,,,,,,
14,11,2011.00,14/11/2011,25_bottom,45.00,D1,1264,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,12,2011.00,10/12/2011,25_bottom,45.00,D1,1265,1.00,2.00,4.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
27,2,2012.00,27/02/2012,25_bottom,45.00,D1,1266,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
19,3,2012.00,19/03/2012,25_bottom,45.00,D1,1267,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
2,4,2012.00,02/04/2012,25_bottom,45.00,D1,1268,1.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,,,,,,,,,
14,4,2012.00,14/04/2012,25_bottom,45.00,D1,1269,1.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,,,,,,,,,
23,5,2012.00,23/05/2012,25_bottom,45.00,D1,1270,6.00,0.00,3.00,0.00,0.00,0.00,0.00,210.00,,,,,,,,,
31,5,2012.00,31/05/2012,25_bottom,45.00,D1,1271,1.00,0.00,2.00,0.00,0.00,0.00,2.00,30.00,,,,,,,,,
10,6,2012.00,10/06/2012,25_bottom,45.00,D1,1272,1.00,0.00,4.00,0.00,24.00,15.00,0.00,0.00,,,,,,,,,
20,6,2012.00,20/06/2012,25_bottom,45.00,D1,1273,1.00,0.00,1.00,20.00,48.00,3.00,0.00,0.00,,,,,,,,,
30,6,2012.00,30/06/2012,25_bottom,45.00,D1,1274,1.00,0.00,4.00,135.00,54.00,7.00,0.00,2.00,,,,,,,,,
10,7,2012.00,10/07/2012,25_bottom,45.00,D1,1275,1.00,0.00,1.00,130.00,21.00,0.00,0.00,0.00,,,,,,,,,
18,7,2012.00,18/07/2012,25_bottom,45.00,D1,1276,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
30,7,2012.00,30/07/2012,25_bottom,45.00,D1,1277,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
9,8,2012.00,09/08/2012,25_bottom,45.00,D1,1278,0.00,0.00,1.00,94.00,0.00,0.00,0.00,0.00,,,,,,,,,
20,8,2012.00,20/08/2012,25_bottom,45.00,D1,1279,0.00,0.00,1.00,22.00,0.00,0.00,0.00,0.00,,,,,,,,,
30,8,2012.00,30/08/2012,25_bottom,45.00,D1,1280,0.00,0.00,0.00,36.00,1.00,0.00,0.00,0.00,,,,,,,,,
10,9,2012.00,10/09/2012,25_bottom,45.00,D1,1281,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,,,,,,,,,
19,9,2012.00,19/09/2012,25_bottom,45.00,D1,1282,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,,,,,,,,,
1,10,2012.00,01/10/2012,25_bottom,45.00,D1,1283,0.00,0.00,1.00,4.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,10,2012.00,10/10/2012,25_bottom,45.00,D1,1284,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
22,10,2012.00,22/10/2012,25_bottom,45.00,D1,1285,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
30,10,2012.00,30/10/2012,25_bottom,45.00,D1,1286,1.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,,,,,,,,,
12,11,2012.00,12/11/2012,25_bottom,45.00,D1,1287,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
12,2,2013.00,12/02/2013,25_bottom,45.00,D1,1288,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
9,3,2013.00,09/03/2013,25_bottom,45.00,D1,1289,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
12,4,2013.00,12/04/2013,25_bottom,45.00,D1,1290,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
20,5,2013.00,20/05/2013,25_bottom,45.00,D1,1291,1.00,0.00,2.00,0.00,0.00,0.00,0.00,90.00,,,,,,,,,
30,5,2013.00,30/05/2013,25_bottom,45.00,D1,1292,2.00,0.00,7.00,0.00,0.00,0.00,6.00,30.00,,,,,,,,,
10,6,2013.00,10/06/2013,25_bottom,45.00,D1,1293,2.00,0.00,4.00,14.00,90.00,1.00,1.00,0.00,,,,,,,,,
19,6,2013.00,19/06/2013,25_bottom,45.00,D1,1294,1.00,0.00,3.00,63.00,390.00,120.00,0.00,0.00,,,,,,,,,
30,6,2013.00,30/06/2013,25_bottom,45.00,D1,1295,1.00,0.00,2.00,1920.00,1620.00,0.00,0.00,0.00,,,,,,,,,
11,7,2013.00,11/07/2013,25_bottom,45.00,D1,1296,1.00,0.00,3.00,135.00,12.00,0.00,0.00,0.00,,,,,,,,,
20,7,2013.00,20/07/2013,25_bottom,45.00,D1,1297,0.00,0.00,1.00,39.00,0.00,0.00,0.00,0.00,,,,,,,,,
31,7,2013.00,31/07/2013,25_bottom,45.00,D1,1298,0.00,0.00,1.00,232.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,8,2013.00,10/08/2013,25_bottom,45.00,D1,1299,0.00,0.00,0.00,34.00,0.00,0.00,0.00,0.00,,,,,,,,,
20,8,2013.00,20/08/2013,25_bottom,45.00,D1,1300,0.00,0.00,1.00,50.00,0.00,0.00,0.00,0.00,,,,,,,,,
31,8,2013.00,31/08/2013,25_bottom,45.00,D1,1301,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,9,2013.00,10/09/2013,25_bottom,45.00,D1,1302,0.00,0.00,0.00,44.00,0.00,0.00,0.00,0.00,,,,,,,,,
19,9,2013.00,19/09/2013,25_bottom,45.00,D1,1303,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,,,,,,,,,
1,10,2013.00,01/10/2013,25_bottom,45.00,D1,1304,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
9,10,2013.00,09/10/2013,25_bottom,45.00,D1,1305,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
21,10,2013.00,21/10/2013,25_bottom,45.00,D1,1306,1.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,,,,,,,,,
29,10,2013.00,29/10/2013,25_bottom,45.00,D1,1307,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
9,11,2013.00,09/11/2013,25_bottom,45.00,D1,1308,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
8,2,2014.00,08/02/2014,25_bottom,45.00,D1,1309,4.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,,,,,,,,,
14,3,2014.00,14/03/2014,25_bottom,45.00,D1,1310,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
5,4,2014.00,05/04/2014,25_bottom,45.00,D1,1311,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
28,5,2014.00,28/05/2014,25_bottom,45.00,D1,1312,1.00,0.00,5.00,0.00,0.00,0.00,0.00,30.00,,,,,,,,,
10,6,2014.00,10/06/2014,25_bottom,45.00,D1,1313,2.00,0.00,18.00,0.00,3.00,6.00,2.00,0.00,,,,,,,,,
19,6,2014.00,19/06/2014,25_bottom,45.00,D1,1314,1.00,0.00,6.00,3.00,50.00,60.00,30.00,0.00,,,,,,,,,
30,6,2014.00,30/06/2014,25_bottom,45.00,D1,1315,2.00,0.00,22.00,9.00,8.00,3.00,0.00,0.00,,,,,,,,,
12,7,2014.00,12/07/2014,25_bottom,45.00,D1,1316,1.00,0.00,4.00,205.00,60.00,0.00,0.00,0.00,,,,,,,,,
21,7,2014.00,21/07/2014,25_bottom,45.00,D1,1317,0.00,0.00,1.00,50.00,5.00,0.00,0.00,0.00,,,,,,,,,
30,7,2014.00,30/07/2014,25_bottom,45.00,D1,1318,0.00,0.00,2.00,33.00,0.00,0.00,0.00,0.00,,,,,,,,,
12,8,2014.00,12/08/2014,25_bottom,45.00,D1,1319,1.00,0.00,1.00,33.00,0.00,0.00,0.00,0.00,,,,,,,,,
20,8,2014.00,20/08/2014,25_bottom,45.00,D1,1320,0.00,0.00,1.00,25.00,0.00,0.00,0.00,0.00,,,,,,,,,
31,8,2014.00,31/08/2014,25_bottom,45.00,D1,1321,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,9,2014.00,10/09/2014,25_bottom,45.00,D1,1322,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,,,,,,,,,
20,9,2014.00,20/09/2014,25_bottom,45.00,D1,1323,0.00,0.00,1.00,6.00,0.00,0.00,0.00,0.00,,,,,,,,,
29,9,2014.00,29/09/2014,25_bottom,45.00,D1,1324,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,,,,,,,,,
9,10,2014.00,09/10/2014,25_bottom,45.00,D1,1325,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,,,,,,,,,
20,10,2014.00,20/10/2014,25_bottom,45.00,D1,1326,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
29,10,2014.00,29/10/2014,25_bottom,45.00,D1,1327,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
16,11,2014.00,16/11/2014,25_bottom,45.00,D1,1328,1.00,1.00,2.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
2,12,2014.00,02/12/2014,25_bottom,45.00,D1,1329,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,2,2015.00,10/02/2015,25_bottom,45.00,D1,1330,4.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
21,2,2015.00,21/02/2015,25_bottom,45.00,D1,1331,2.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
3,3,2015.00,03/03/2015,25_bottom,45.00,D1,1332,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
16,3,2015.00,16/03/2015,25_bottom,45.00,D1,1333,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
7,4,2015.00,07/04/2015,25_bottom,45.00,D1,1334,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,6,2015.00,10/06/2015,25_bottom,45.00,D1,1335,0.00,0.00,2.00,0.00,1.00,1.00,0.00,0.00,,,,,,,,,
20,6,2015.00,20/06/2015,25_bottom,45.00,D1,1336,1.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
30,6,2015.00,30/06/2015,25_bottom,45.00,D1,1337,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,,,,,,,,,
11,7,2015.00,11/07/2015,25_bottom,45.00,D1,1338,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
20,7,2015.00,20/07/2015,25_bottom,45.00,D1,1339,1.00,0.00,4.00,57.00,0.00,0.00,0.00,0.00,,,,,,,,,
30,7,2015.00,30/07/2015,25_bottom,45.00,D1,1340,0.00,0.00,0.00,10.00,1.00,0.00,0.00,0.00,,,,,,,,,
10,8,2015.00,10/08/2015,25_bottom,45.00,D1,1341,1.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,,,,,,,,,
19,8,2015.00,19/08/2015,25_bottom,45.00,D1,1342,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,,,,,,,,,
31,8,2015.00,31/08/2015,25_bottom,45.00,D1,1343,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,,,,,,,,,
9,9,2015.00,09/09/2015,25_bottom,45.00,D1,1344,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
21,9,2015.00,21/09/2015,25_bottom,45.00,D1,1345,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
30,9,2015.00,30/09/2015,25_bottom,45.00,D1,1346,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
12,10,2015.00,12/10/2015,25_bottom,45.00,D1,1347,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
21,10,2015.00,21/10/2015,25_bottom,45.00,D1,1348,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
29,10,2015.00,29/10/2015,25_bottom,45.00,D1,1349,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,11,2015.00,10/11/2015,25_bottom,45.00,D1,1350,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,,,,,,,,,
21,11,2015.00,21/11/2015,25_bottom,45.00,D1,1351,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
3,2,2016.00,03/02/2016,25_bottom,45.00,D1,1352,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
16,2,2016.00,16/02/2016,25_bottom,45.00,D1,1353,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
7,3,2016.00,07/03/2016,25_bottom,45.00,D1,1354,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
15,3,2016.00,15/03/2016,25_bottom,45.00,D1,1355,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
3,4,2016.00,03/04/2016,25_bottom,45.00,D1,1356,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
24,5,2016.00,24/05/2016,25_bottom,45.00,D1,1357,0.00,0.00,6.00,1.00,0.00,0.00,3.00,0.00,,,,,,,,,
31,5,2016.00,31/05/2016,25_bottom,45.00,D1,1358,1.00,0.00,26.00,0.00,16.00,20.00,2.00,8.00,,,,,,,,,
12,6,2016.00,12/06/2016,25_bottom,45.00,D1,1359,0.00,0.00,8.00,2.00,8.00,1.00,0.00,0.00,,,,,,,,,
19,6,2016.00,19/06/2016,25_bottom,45.00,D1,1360,1.00,0.00,9.00,10.00,5.00,0.00,0.00,0.00,,,,,,,,,
30,6,2016.00,30/06/2016,25_bottom,45.00,D1,1361,0.00,0.00,4.00,38.00,11.00,0.00,0.00,0.00,,,,,,,,,
11,7,2016.00,11/07/2016,25_bottom,45.00,D1,1362,0.00,0.00,1.00,120.00,160.00,0.00,0.00,0.00,,,,,,,,,
21,7,2016.00,21/07/2016,25_bottom,45.00,D1,1363,0.00,0.00,1.00,123.00,0.00,0.00,0.00,0.00,,,,,,,,,
31,7,2016.00,31/07/2016,25_bottom,45.00,D1,1364,0.00,0.00,1.00,75.00,0.00,0.00,0.00,0.00,,,,,,,,,
9,8,2016.00,09/08/2016,25_bottom,45.00,D1,1365,1.00,0.00,0.00,102.00,0.00,0.00,0.00,0.00,,,,,,,,,
20,8,2016.00,20/08/2016,25_bottom,45.00,D1,1366,0.00,0.00,0.00,28.00,0.00,0.00,0.00,0.00,,,,,,,,,
30,8,2016.00,30/08/2016,25_bottom,45.00,D1,1367,0.00,0.00,1.00,22.00,0.00,0.00,0.00,0.00,,,,,,,,,
12,9,2016.00,12/09/2016,25_bottom,45.00,D1,1368,0.00,0.00,2.00,17.00,0.00,0.00,0.00,0.00,,,,,,,,,
