ID;Species;Date;Region;Name;N_eggs;W_test;value;
5343_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;Pierced;4;Pierced
5344_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;Pierced;4;Pierced
5345_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;5;Pierced;5;Pierced
5346_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;10;Pierced;10;Pierced
5347_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;13;Pierced;13;Pierced
5348_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;5;Pierced;5;Pierced
5349_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;4;Pierced;4;Pierced
5350_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;3;Pierced;3;Pierced
5351_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;3;Pierced;3;Pierced
5352_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;2;Pierced;2;Pierced
5353_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;4;Pierced;4;Pierced
5354_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;3;Pierced;3;Pierced
5355_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;5;Pierced;5;Pierced
5356_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;2;Pierced;2;Pierced
5357_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;5;Pierced;5;Pierced
5358_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;9;Pierced;9;Pierced
5359_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;3;Pierced;3;Pierced
5360_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;3;Pierced;3;Pierced
5361_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;4;Pierced;4;Pierced
5362_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;4;Pierced;4;Pierced
5363_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;2;Pierced;2;Pierced
5364_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;3;Pierced;3;Pierced
5365_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;3;Pierced;3;Pierced
5366_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;2;Pierced;2;Pierced
5367_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;4;Pierced;4;Pierced
5368_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;3;Pierced;3;Pierced
5369_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;4;Pierced;4;Pierced
5370_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;3;Pierced;3;Pierced
5371_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;7;Pierced;7;Pierced
5372_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;3;Pierced;3;Pierced
5373_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;5;Pierced;5;Pierced
5374_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;7;Pierced;7;Pierced
5375_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;5;Pierced;5;Pierced
5376_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;4;Pierced;4;Pierced
5377_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;5;Pierced;5;Pierced
5378_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;5;Pierced;5;Pierced
5379_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;6;Pierced;6;Pierced
5380_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;6;Pierced;6;Pierced
5381_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;5;Pierced;5;Pierced
5382_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;3;Pierced;3;Pierced
5383_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;2;Pierced;2;Pierced
5384_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;5;Pierced;5;Pierced
5385_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;6;Pierced;6;Pierced
5386_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;4;Pierced;4;Pierced
5387_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;4;Pierced;4;Pierced
5388_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;4;Pierced;4;Pierced
5389_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;3;Pierced;3;Pierced
5390_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;2;Pierced;2;Pierced
5391_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;3;Pierced;3;Pierced
5392_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;4;Pierced;4;Pierced
5393_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;5;Pierced;5;Pierced
5394_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Горелый;4;Pierced;4;Pierced
