"Year","Station","Taxa","Value","Type"
1996,"St7","Scoloplos_armiger",390,"N"
1996,"St8","Scoloplos_armiger",750,"N"
1996,"St9","Scoloplos_armiger",250,"N"
1996,"St10","Scoloplos_armiger",450,"N"
1996,"St11","Scoloplos_armiger",390,"N"
1996,"St12","Scoloplos_armiger",220,"N"
1996,"St13","Scoloplos_armiger",500,"N"
1996,"St14","Scoloplos_armiger",260,"N"
1996,"St15","Scoloplos_armiger",770,"N"
1996,"St16","Scoloplos_armiger",360,"N"
1996,"St17","Scoloplos_armiger",140,"N"
1996,"St18","Scoloplos_armiger",580,"N"
1996,"St19","Scoloplos_armiger",110,"N"
1996,"St20","Scoloplos_armiger",150,"N"
1997,"St1","Scoloplos_armiger",860,"N"
1997,"St2","Scoloplos_armiger",870,"N"
1997,"St3","Scoloplos_armiger",590,"N"
1997,"St4","Scoloplos_armiger",1220,"N"
1997,"St5","Scoloplos_armiger",320,"N"
1997,"St6","Scoloplos_armiger",1590,"N"
1997,"St7","Scoloplos_armiger",1270,"N"
1997,"St8","Scoloplos_armiger",2130,"N"
1997,"St9","Scoloplos_armiger",450,"N"
1997,"St10","Scoloplos_armiger",1110,"N"
1997,"St11","Scoloplos_armiger",890,"N"
1997,"St12","Scoloplos_armiger",250,"N"
1997,"St13","Scoloplos_armiger",320,"N"
1997,"St14","Scoloplos_armiger",480,"N"
1997,"St15","Scoloplos_armiger",670,"N"
1997,"St16","Scoloplos_armiger",200,"N"
1997,"St17","Scoloplos_armiger",320,"N"
1997,"St18","Scoloplos_armiger",250,"N"
1997,"St19","Scoloplos_armiger",140,"N"
1997,"St20","Scoloplos_armiger",40,"N"
1998,"St1","Scoloplos_armiger",270,"N"
1998,"St2","Scoloplos_armiger",1130,"N"
1998,"St3","Scoloplos_armiger",950,"N"
1998,"St4","Scoloplos_armiger",620,"N"
1998,"St5","Scoloplos_armiger",290,"N"
1998,"St6","Scoloplos_armiger",830,"N"
1998,"St7","Scoloplos_armiger",1400,"N"
1998,"St8","Scoloplos_armiger",820,"N"
1998,"St9","Scoloplos_armiger",760,"N"
1998,"St10","Scoloplos_armiger",460,"N"
1998,"St11","Scoloplos_armiger",860,"N"
1998,"St12","Scoloplos_armiger",150,"N"
1998,"St13","Scoloplos_armiger",70,"N"
1998,"St14","Scoloplos_armiger",760,"N"
1998,"St15","Scoloplos_armiger",920,"N"
1998,"St16","Scoloplos_armiger",290,"N"
1998,"St17","Scoloplos_armiger",180,"N"
1998,"St18","Scoloplos_armiger",420,"N"
1998,"St19","Scoloplos_armiger",200,"N"
1998,"St20","Scoloplos_armiger",40,"N"
1999,"St1","Scoloplos_armiger",160,"N"
1999,"St2","Scoloplos_armiger",1390,"N"
1999,"St3","Scoloplos_armiger",580,"N"
1999,"St4","Scoloplos_armiger",280,"N"
1999,"St5","Scoloplos_armiger",10,"N"
1999,"St6","Scoloplos_armiger",160,"N"
1999,"St7","Scoloplos_armiger",530,"N"
1999,"St8","Scoloplos_armiger",910,"N"
1999,"St10","Scoloplos_armiger",650,"N"
1999,"St11","Scoloplos_armiger",690,"N"
1999,"St12","Scoloplos_armiger",20,"N"
1999,"St13","Scoloplos_armiger",120,"N"
1999,"St14","Scoloplos_armiger",30,"N"
1999,"St15","Scoloplos_armiger",40,"N"
1999,"St16","Scoloplos_armiger",120,"N"
1999,"St17","Scoloplos_armiger",50,"N"
1999,"St18","Scoloplos_armiger",150,"N"
2000,"St1","Scoloplos_armiger",50,"N"
2000,"St2","Scoloplos_armiger",320,"N"
2000,"St3","Scoloplos_armiger",620,"N"
2000,"St4","Scoloplos_armiger",400,"N"
2000,"St5","Scoloplos_armiger",20,"N"
2000,"St6","Scoloplos_armiger",140,"N"
2000,"St7","Scoloplos_armiger",390,"N"
2000,"St10","Scoloplos_armiger",360,"N"
2000,"St11","Scoloplos_armiger",400,"N"
2000,"St14","Scoloplos_armiger",70,"N"
2000,"St15","Scoloplos_armiger",80,"N"
2000,"St17","Scoloplos_armiger",90,"N"
2000,"St18","Scoloplos_armiger",90,"N"
2000,"St19","Scoloplos_armiger",40,"N"
2001,"St2","Scoloplos_armiger",170,"N"
2001,"St3","Scoloplos_armiger",880,"N"
2001,"St4","Scoloplos_armiger",620,"N"
2001,"St6","Scoloplos_armiger",140,"N"
2001,"St7","Scoloplos_armiger",540,"N"
2001,"St8","Scoloplos_armiger",80,"N"
2001,"St10","Scoloplos_armiger",220,"N"
2001,"St11","Scoloplos_armiger",460,"N"
2001,"St13","Scoloplos_armiger",50,"N"
2001,"St14","Scoloplos_armiger",150,"N"
2001,"St15","Scoloplos_armiger",130,"N"
2001,"St17","Scoloplos_armiger",20,"N"
2001,"St19","Scoloplos_armiger",10,"N"
2002,"St1","Scoloplos_armiger",10,"N"
2002,"St2","Scoloplos_armiger",200,"N"
2002,"St3","Scoloplos_armiger",430,"N"
2002,"St4","Scoloplos_armiger",380,"N"
2002,"St5","Scoloplos_armiger",10,"N"
2002,"St6","Scoloplos_armiger",210,"N"
2002,"St7","Scoloplos_armiger",540,"N"
2002,"St8","Scoloplos_armiger",130,"N"
2002,"St10","Scoloplos_armiger",30,"N"
2002,"St11","Scoloplos_armiger",290,"N"
2002,"St13","Scoloplos_armiger",160,"N"
2002,"St15","Scoloplos_armiger",230,"N"
2002,"St17","Scoloplos_armiger",20,"N"
2002,"St18","Scoloplos_armiger",260,"N"
2003,"St1","Scoloplos_armiger",10,"N"
2003,"St2","Scoloplos_armiger",140,"N"
2003,"St3","Scoloplos_armiger",360,"N"
2003,"St4","Scoloplos_armiger",470,"N"
2003,"St5","Scoloplos_armiger",50,"N"
2003,"St6","Scoloplos_armiger",90,"N"
2003,"St7","Scoloplos_armiger",270,"N"
2003,"St8","Scoloplos_armiger",340,"N"
2003,"St10","Scoloplos_armiger",80,"N"
2003,"St11","Scoloplos_armiger",150,"N"
2003,"St12","Scoloplos_armiger",10,"N"
2003,"St14","Scoloplos_armiger",40,"N"
2003,"St15","Scoloplos_armiger",20,"N"
2003,"St18","Scoloplos_armiger",60,"N"
2004,"St2","Scoloplos_armiger",270,"N"
2004,"St3","Scoloplos_armiger",590,"N"
2004,"St4","Scoloplos_armiger",310,"N"
2004,"St6","Scoloplos_armiger",70,"N"
2004,"St7","Scoloplos_armiger",400,"N"
2004,"St8","Scoloplos_armiger",80,"N"
2004,"St10","Scoloplos_armiger",60,"N"
2004,"St11","Scoloplos_armiger",210,"N"
2004,"St14","Scoloplos_armiger",30,"N"
2004,"St16","Scoloplos_armiger",10,"N"
2004,"St18","Scoloplos_armiger",10,"N"
2005,"St3","Scoloplos_armiger",410,"N"
2005,"St4","Scoloplos_armiger",280,"N"
2005,"St6","Scoloplos_armiger",200,"N"
2005,"St7","Scoloplos_armiger",400,"N"
2005,"St8","Scoloplos_armiger",40,"N"
2005,"St10","Scoloplos_armiger",220,"N"
2005,"St11","Scoloplos_armiger",220,"N"
2006,"St2","Scoloplos_armiger",280,"N"
2006,"St3","Scoloplos_armiger",290,"N"
2006,"St4","Scoloplos_armiger",10,"N"
2006,"St6","Scoloplos_armiger",80,"N"
2006,"St7","Scoloplos_armiger",230,"N"
2006,"St8","Scoloplos_armiger",10,"N"
2006,"St10","Scoloplos_armiger",20,"N"
2006,"St11","Scoloplos_armiger",330,"N"
2007,"St2","Scoloplos_armiger",140,"N"
2007,"St3","Scoloplos_armiger",270,"N"
2007,"St4","Scoloplos_armiger",380,"N"
2007,"St7","Scoloplos_armiger",515.3333333,"N"
2007,"St8","Scoloplos_armiger",169.3272171,"N"
2007,"St11","Scoloplos_armiger",380,"N"
1997,"St11","Sphaerodorum_minutum",10,"N"
1998,"St7","Sphaerodorum_minutum",10,"N"
2000,"St3","Sphaerodorum_minutum",10,"N"
2000,"St4","Sphaerodorum_minutum",10,"N"
2001,"St3","Sphaerodorum_minutum",20,"N"
2001,"St4","Sphaerodorum_minutum",10,"N"
2001,"St9","Sphaerodorum_minutum",10,"N"
2004,"St3","Sphaerodorum_minutum",10,"N"
2004,"St11","Sphaerodorum_minutum",10,"N"
2005,"St3","Sphaerodorum_minutum",10,"N"
2005,"St8","Sphaerodorum_minutum",10,"N"
2007,"St3","Sphaerodorum_minutum",10,"N"
1994,"St4","Sphaerosyllis_erinaceus",20,"N"
1994,"St12","Sphaerosyllis_erinaceus",10,"N"
1994,"St13","Sphaerosyllis_erinaceus",10,"N"
1994,"St17","Sphaerosyllis_erinaceus",10,"N"
1996,"St4","Sphaerosyllis_erinaceus",10,"N"
1996,"St5","Sphaerosyllis_erinaceus",10,"N"
1996,"St18","Sphaerosyllis_erinaceus",10,"N"
1997,"St8","Sphaerosyllis_erinaceus",20,"N"
1997,"St10","Sphaerosyllis_erinaceus",10,"N"
1997,"St12","Sphaerosyllis_erinaceus",10,"N"
1997,"St13","Sphaerosyllis_erinaceus",20,"N"
1998,"St12","Sphaerosyllis_erinaceus",20,"N"
1998,"St13","Sphaerosyllis_erinaceus",40,"N"
1998,"St14","Sphaerosyllis_erinaceus",30,"N"
1998,"St16","Sphaerosyllis_erinaceus",10,"N"
1998,"St18","Sphaerosyllis_erinaceus",50,"N"
1999,"St1","Sphaerosyllis_erinaceus",10,"N"
1999,"St4","Sphaerosyllis_erinaceus",10,"N"
1999,"St8","Sphaerosyllis_erinaceus",10,"N"
1999,"St9","Sphaerosyllis_erinaceus",10,"N"
1999,"St14","Sphaerosyllis_erinaceus",20,"N"
2000,"St4","Sphaerosyllis_erinaceus",20,"N"
2000,"St13","Sphaerosyllis_erinaceus",10,"N"
2001,"St2","Sphaerosyllis_erinaceus",10,"N"
2002,"St6","Sphaerosyllis_erinaceus",10,"N"
2002,"St7","Sphaerosyllis_erinaceus",10,"N"
2002,"St9","Sphaerosyllis_erinaceus",20,"N"
2002,"St10","Sphaerosyllis_erinaceus",20,"N"
2002,"St13","Sphaerosyllis_erinaceus",10,"N"
2002,"St17","Sphaerosyllis_erinaceus",100,"N"
2003,"St1","Sphaerosyllis_erinaceus",40,"N"
2003,"St5","Sphaerosyllis_erinaceus",10,"N"
2003,"St8","Sphaerosyllis_erinaceus",10,"N"
2003,"St10","Sphaerosyllis_erinaceus",30,"N"
2003,"St11","Sphaerosyllis_erinaceus",10,"N"
2003,"St14","Sphaerosyllis_erinaceus",20,"N"
2003,"St18","Sphaerosyllis_erinaceus",20,"N"
2003,"St19","Sphaerosyllis_erinaceus",10,"N"
2004,"St10","Sphaerosyllis_erinaceus",20,"N"
2005,"St10","Sphaerosyllis_erinaceus",30,"N"
1987,"St1","Spionidae",130,"N"
1987,"St2","Spionidae",60,"N"
1987,"St3","Spionidae",20,"N"
1987,"St4","Spionidae",10,"N"
1987,"St5","Spionidae",10,"N"
1987,"St6","Spionidae",20,"N"
1987,"St9","Spionidae",30,"N"
1987,"St11","Spionidae",40,"N"
1987,"St12","Spionidae",120,"N"
1987,"St13","Spionidae",460,"N"
1987,"St14","Spionidae",540,"N"
1987,"St15","Spionidae",90,"N"
1987,"St16","Spionidae",10,"N"
1987,"St17","Spionidae",160,"N"
1987,"St18","Spionidae",10,"N"
1987,"St19","Spionidae",30,"N"
1988,"St2","Spionidae",10,"N"
1988,"St3","Spionidae",20,"N"
1988,"St8","Spionidae",10,"N"
1988,"St10","Spionidae",10,"N"
1988,"St17","Spionidae",10,"N"
1988,"St20","Spionidae",10,"N"
1992,"St1","Spionidae",10,"N"
1992,"St12","Spionidae",760,"N"
1993,"St8","Spionidae",20,"N"
1993,"St10","Spionidae",10,"N"
1994,"St1","Spionidae",10,"N"
1994,"St9","Spionidae",10,"N"
1994,"St14","Spionidae",10,"N"
1994,"St19","Spionidae",10,"N"
1994,"St20","Spionidae",10,"N"
1995,"St9","Spionidae",10,"N"
1995,"St15","Spionidae",10,"N"
1995,"St16","Spionidae",10,"N"
1995,"St17","Spionidae",10,"N"
1995,"St18","Spionidae",10,"N"
1995,"St20","Spionidae",10,"N"
1996,"St1","Spionidae",10,"N"
1996,"St5","Spionidae",10,"N"
1996,"St7","Spionidae",20,"N"
1996,"St8","Spionidae",30,"N"
1996,"St18","Spionidae",20,"N"
1998,"St9","Spionidae",10,"N"
1998,"St10","Spionidae",10,"N"
1998,"St13","Spionidae",20,"N"
1998,"St16","Spionidae",10,"N"
1998,"St17","Spionidae",10,"N"
1998,"St18","Spionidae",40,"N"
1999,"St13","Spionidae",10,"N"
1999,"St17","Spionidae",10,"N"
2000,"St12","Spionidae",10,"N"
2000,"St19","Spionidae",20,"N"
2003,"St12","Spionidae",10,"N"
2004,"St3","Spionidae",10,"N"
2004,"St12","Spionidae",30,"N"
1998,"St18","Terebellidae",20,"N"
1999,"St8","Terebellidae",10,"N"
1987,"St1","Terebellides_stroemi",880,"N"
1987,"St2","Terebellides_stroemi",370,"N"
1987,"St3","Terebellides_stroemi",620,"N"
1987,"St4","Terebellides_stroemi",680,"N"
1987,"St5","Terebellides_stroemi",850,"N"
1987,"St6","Terebellides_stroemi",600,"N"
1987,"St7","Terebellides_stroemi",590,"N"
1987,"St8","Terebellides_stroemi",30,"N"
1987,"St9","Terebellides_stroemi",1150,"N"
1987,"St10","Terebellides_stroemi",710,"N"
1987,"St11","Terebellides_stroemi",530,"N"
1987,"St12","Terebellides_stroemi",460,"N"
1987,"St13","Terebellides_stroemi",870,"N"
1987,"St14","Terebellides_stroemi",840,"N"
1987,"St15","Terebellides_stroemi",730,"N"
1987,"St16","Terebellides_stroemi",730,"N"
1987,"St17","Terebellides_stroemi",1010,"N"
1987,"St18","Terebellides_stroemi",360,"N"
1987,"St19","Terebellides_stroemi",460,"N"
1987,"St20","Terebellides_stroemi",630,"N"
1988,"St1","Terebellides_stroemi",480,"N"
1988,"St2","Terebellides_stroemi",350,"N"
1988,"St3","Terebellides_stroemi",1050,"N"
1988,"St4","Terebellides_stroemi",450,"N"
1988,"St5","Terebellides_stroemi",880,"N"
1988,"St6","Terebellides_stroemi",1100,"N"
1988,"St7","Terebellides_stroemi",780,"N"
1988,"St8","Terebellides_stroemi",580,"N"
1988,"St9","Terebellides_stroemi",630,"N"
1988,"St10","Terebellides_stroemi",930,"N"
1988,"St11","Terebellides_stroemi",690,"N"
1988,"St13","Terebellides_stroemi",1680,"N"
1988,"St14","Terebellides_stroemi",860,"N"
1988,"St15","Terebellides_stroemi",1810,"N"
1988,"St16","Terebellides_stroemi",2400,"N"
1988,"St17","Terebellides_stroemi",1380,"N"
1988,"St18","Terebellides_stroemi",1340,"N"
1988,"St19","Terebellides_stroemi",400,"N"
1988,"St20","Terebellides_stroemi",140,"N"
1989,"St1","Terebellides_stroemi",60,"N"
1989,"St2","Terebellides_stroemi",200,"N"
1989,"St3","Terebellides_stroemi",520,"N"
1989,"St4","Terebellides_stroemi",530,"N"
1989,"St5","Terebellides_stroemi",380,"N"
1989,"St6","Terebellides_stroemi",500,"N"
1989,"St7","Terebellides_stroemi",320,"N"
1989,"St8","Terebellides_stroemi",220,"N"
1989,"St9","Terebellides_stroemi",1080,"N"
1989,"St10","Terebellides_stroemi",450,"N"
1989,"St11","Terebellides_stroemi",140,"N"
1989,"St12","Terebellides_stroemi",700,"N"
1989,"St13","Terebellides_stroemi",620,"N"
1989,"St14","Terebellides_stroemi",410,"N"
1989,"St15","Terebellides_stroemi",30,"N"
1989,"St16","Terebellides_stroemi",750,"N"
1989,"St17","Terebellides_stroemi",400,"N"
1989,"St19","Terebellides_stroemi",600,"N"
1989,"St20","Terebellides_stroemi",90,"N"
1990,"St1","Terebellides_stroemi",240,"N"
1990,"St2","Terebellides_stroemi",400,"N"
1990,"St3","Terebellides_stroemi",280,"N"
1990,"St4","Terebellides_stroemi",170,"N"
1990,"St6","Terebellides_stroemi",360,"N"
1990,"St7","Terebellides_stroemi",270,"N"
1990,"St8","Terebellides_stroemi",570,"N"
1990,"St9","Terebellides_stroemi",430,"N"
1990,"St10","Terebellides_stroemi",440,"N"
1990,"St11","Terebellides_stroemi",290,"N"
1990,"St13","Terebellides_stroemi",620,"N"
1990,"St14","Terebellides_stroemi",610,"N"
1990,"St15","Terebellides_stroemi",20,"N"
1990,"St16","Terebellides_stroemi",870,"N"
1990,"St17","Terebellides_stroemi",430,"N"
1990,"St18","Terebellides_stroemi",1050,"N"
1990,"St19","Terebellides_stroemi",30,"N"
1991,"St2","Terebellides_stroemi",450,"N"
1991,"St3","Terebellides_stroemi",60,"N"
1991,"St4","Terebellides_stroemi",290,"N"
1991,"St5","Terebellides_stroemi",390,"N"
1991,"St6","Terebellides_stroemi",130,"N"
1991,"St7","Terebellides_stroemi",590,"N"
1991,"St8","Terebellides_stroemi",530,"N"
1991,"St9","Terebellides_stroemi",360,"N"
1991,"St10","Terebellides_stroemi",370,"N"
1991,"St11","Terebellides_stroemi",410,"N"
1991,"St13","Terebellides_stroemi",510,"N"
1991,"St14","Terebellides_stroemi",960,"N"
1991,"St15","Terebellides_stroemi",30,"N"
1991,"St16","Terebellides_stroemi",560,"N"
1991,"St17","Terebellides_stroemi",830,"N"
1991,"St18","Terebellides_stroemi",270,"N"
1991,"St20","Terebellides_stroemi",50,"N"
1992,"St2","Terebellides_stroemi",1460,"N"
1992,"St3","Terebellides_stroemi",300,"N"
1992,"St4","Terebellides_stroemi",320,"N"
1992,"St5","Terebellides_stroemi",10,"N"
1992,"St6","Terebellides_stroemi",440,"N"
1992,"St7","Terebellides_stroemi",810,"N"
1992,"St8","Terebellides_stroemi",400,"N"
1992,"St10","Terebellides_stroemi",420,"N"
1992,"St11","Terebellides_stroemi",1940,"N"
1992,"St13","Terebellides_stroemi",480,"N"
1992,"St14","Terebellides_stroemi",780,"N"
1992,"St16","Terebellides_stroemi",70,"N"
1992,"St17","Terebellides_stroemi",180,"N"
1992,"St18","Terebellides_stroemi",90,"N"
1992,"St20","Terebellides_stroemi",450,"N"
1993,"St1","Terebellides_stroemi",190,"N"
1993,"St2","Terebellides_stroemi",440,"N"
1993,"St3","Terebellides_stroemi",330,"N"
1993,"St4","Terebellides_stroemi",200,"N"
1993,"St6","Terebellides_stroemi",380,"N"
1993,"St7","Terebellides_stroemi",890,"N"
1993,"St8","Terebellides_stroemi",110,"N"
1993,"St9","Terebellides_stroemi",30,"N"
1993,"St10","Terebellides_stroemi",240,"N"
1993,"St11","Terebellides_stroemi",610,"N"
1993,"St13","Terebellides_stroemi",370,"N"
1993,"St14","Terebellides_stroemi",310,"N"
1993,"St15","Terebellides_stroemi",20,"N"
1993,"St16","Terebellides_stroemi",490,"N"
1993,"St17","Terebellides_stroemi",320,"N"
1993,"St18","Terebellides_stroemi",1540,"N"
1993,"St19","Terebellides_stroemi",50,"N"
1993,"St20","Terebellides_stroemi",430,"N"
1994,"St1","Terebellides_stroemi",280,"N"
1994,"St2","Terebellides_stroemi",920,"N"
1994,"St3","Terebellides_stroemi",180,"N"
1994,"St4","Terebellides_stroemi",30,"N"
1994,"St5","Terebellides_stroemi",1160,"N"
1994,"St6","Terebellides_stroemi",400,"N"
1994,"St7","Terebellides_stroemi",450,"N"
1994,"St8","Terebellides_stroemi",100,"N"
1994,"St9","Terebellides_stroemi",100,"N"
1994,"St10","Terebellides_stroemi",610,"N"
1994,"St11","Terebellides_stroemi",570,"N"
1994,"St12","Terebellides_stroemi",180,"N"
1994,"St13","Terebellides_stroemi",650,"N"
1994,"St14","Terebellides_stroemi",390,"N"
1994,"St16","Terebellides_stroemi",920,"N"
1994,"St17","Terebellides_stroemi",480,"N"
1994,"St18","Terebellides_stroemi",20,"N"
1994,"St19","Terebellides_stroemi",530,"N"
1994,"St20","Terebellides_stroemi",30,"N"
1995,"St1","Terebellides_stroemi",200,"N"
1995,"St2","Terebellides_stroemi",380,"N"
1995,"St3","Terebellides_stroemi",570,"N"
1995,"St4","Terebellides_stroemi",360,"N"
1995,"St5","Terebellides_stroemi",200,"N"
1995,"St6","Terebellides_stroemi",550,"N"
1995,"St7","Terebellides_stroemi",270,"N"
1995,"St8","Terebellides_stroemi",1190,"N"
1995,"St9","Terebellides_stroemi",320,"N"
1995,"St10","Terebellides_stroemi",850,"N"
1995,"St11","Terebellides_stroemi",340,"N"
1995,"St12","Terebellides_stroemi",30,"N"
1995,"St13","Terebellides_stroemi",740,"N"
1995,"St14","Terebellides_stroemi",500,"N"
1995,"St16","Terebellides_stroemi",730,"N"
1995,"St17","Terebellides_stroemi",1030,"N"
1995,"St18","Terebellides_stroemi",30,"N"
1996,"St1","Terebellides_stroemi",30,"N"
1996,"St2","Terebellides_stroemi",500,"N"
1996,"St3","Terebellides_stroemi",790,"N"
1996,"St4","Terebellides_stroemi",870,"N"
1996,"St5","Terebellides_stroemi",380,"N"
1996,"St6","Terebellides_stroemi",1210,"N"
1996,"St7","Terebellides_stroemi",1050,"N"
1996,"St8","Terebellides_stroemi",670,"N"
1996,"St9","Terebellides_stroemi",690,"N"
1996,"St10","Terebellides_stroemi",720,"N"
1996,"St11","Terebellides_stroemi",550,"N"
1996,"St12","Terebellides_stroemi",110,"N"
1996,"St13","Terebellides_stroemi",1040,"N"
1996,"St14","Terebellides_stroemi",690,"N"
1996,"St15","Terebellides_stroemi",50,"N"
1996,"St16","Terebellides_stroemi",70,"N"
1996,"St17","Terebellides_stroemi",920,"N"
1996,"St18","Terebellides_stroemi",810,"N"
1996,"St20","Terebellides_stroemi",10,"N"
1997,"St1","Terebellides_stroemi",220,"N"
1997,"St2","Terebellides_stroemi",1230,"N"
1997,"St3","Terebellides_stroemi",670,"N"
1997,"St4","Terebellides_stroemi",760,"N"
1997,"St5","Terebellides_stroemi",10,"N"
1997,"St6","Terebellides_stroemi",1640,"N"
1997,"St7","Terebellides_stroemi",1260,"N"
1997,"St8","Terebellides_stroemi",700,"N"
1997,"St9","Terebellides_stroemi",550,"N"
1997,"St10","Terebellides_stroemi",920,"N"
1997,"St11","Terebellides_stroemi",820,"N"
1997,"St13","Terebellides_stroemi",500,"N"
1997,"St14","Terebellides_stroemi",930,"N"
1997,"St15","Terebellides_stroemi",940,"N"
1997,"St16","Terebellides_stroemi",310,"N"
1997,"St17","Terebellides_stroemi",630,"N"
1997,"St18","Terebellides_stroemi",10,"N"
1998,"St1","Terebellides_stroemi",70,"N"
1998,"St2","Terebellides_stroemi",670,"N"
1998,"St3","Terebellides_stroemi",550,"N"
1998,"St4","Terebellides_stroemi",560,"N"
1998,"St5","Terebellides_stroemi",310,"N"
1998,"St6","Terebellides_stroemi",440,"N"
1998,"St7","Terebellides_stroemi",900,"N"
1998,"St8","Terebellides_stroemi",270,"N"
1998,"St9","Terebellides_stroemi",490,"N"
1998,"St10","Terebellides_stroemi",420,"N"
1998,"St11","Terebellides_stroemi",690,"N"
1998,"St12","Terebellides_stroemi",300,"N"
1998,"St13","Terebellides_stroemi",330,"N"
1998,"St14","Terebellides_stroemi",380,"N"
1998,"St15","Terebellides_stroemi",110,"N"
1998,"St16","Terebellides_stroemi",190,"N"
1998,"St17","Terebellides_stroemi",330,"N"
1998,"St18","Terebellides_stroemi",870,"N"
1998,"St19","Terebellides_stroemi",90,"N"
1998,"St20","Terebellides_stroemi",20,"N"
1999,"St1","Terebellides_stroemi",340,"N"
1999,"St2","Terebellides_stroemi",530,"N"
1999,"St3","Terebellides_stroemi",210,"N"
1999,"St4","Terebellides_stroemi",330,"N"
1999,"St6","Terebellides_stroemi",140,"N"
1999,"St7","Terebellides_stroemi",460,"N"
1999,"St8","Terebellides_stroemi",570,"N"
1999,"St9","Terebellides_stroemi",450,"N"
1999,"St10","Terebellides_stroemi",380,"N"
1999,"St11","Terebellides_stroemi",270,"N"
1999,"St13","Terebellides_stroemi",510,"N"
1999,"St14","Terebellides_stroemi",120,"N"
1999,"St15","Terebellides_stroemi",230,"N"
1999,"St16","Terebellides_stroemi",60,"N"
1999,"St17","Terebellides_stroemi",370,"N"
2000,"St1","Terebellides_stroemi",20,"N"
2000,"St2","Terebellides_stroemi",330,"N"
2000,"St3","Terebellides_stroemi",690,"N"
2000,"St4","Terebellides_stroemi",420,"N"
2000,"St6","Terebellides_stroemi",320,"N"
2000,"St7","Terebellides_stroemi",440,"N"
2000,"St8","Terebellides_stroemi",770,"N"
2000,"St9","Terebellides_stroemi",180,"N"
2000,"St10","Terebellides_stroemi",540,"N"
2000,"St11","Terebellides_stroemi",150,"N"
2000,"St13","Terebellides_stroemi",240,"N"
2000,"St14","Terebellides_stroemi",220,"N"
2000,"St15","Terebellides_stroemi",370,"N"
2000,"St16","Terebellides_stroemi",80,"N"
2000,"St17","Terebellides_stroemi",590,"N"
2000,"St18","Terebellides_stroemi",490,"N"
2000,"St19","Terebellides_stroemi",40,"N"
2001,"St2","Terebellides_stroemi",150,"N"
2001,"St3","Terebellides_stroemi",600,"N"
2001,"St4","Terebellides_stroemi",380,"N"
2001,"St6","Terebellides_stroemi",450,"N"
2001,"St7","Terebellides_stroemi",340,"N"
2001,"St8","Terebellides_stroemi",280,"N"
2001,"St9","Terebellides_stroemi",150,"N"
2001,"St10","Terebellides_stroemi",310,"N"
2001,"St11","Terebellides_stroemi",200,"N"
2001,"St12","Terebellides_stroemi",10,"N"
2001,"St13","Terebellides_stroemi",210,"N"
2001,"St14","Terebellides_stroemi",250,"N"
2001,"St15","Terebellides_stroemi",530,"N"
