"ID","Species","Date","Region","Name","N_eggs","W_test","Value","Type"
"4692_2021","Гага обыкновенная",2021-06-18,"Северный архипелаг","Ирвасиха",3,"A_90",90,"Angle"
"4694_2021","Гага обыкновенная",2021-06-18,"Северный архипелаг","Ирвасиха",5,"A_80",80,"Angle"
"4695_2021","Гага обыкновенная",2021-06-18,"Северный архипелаг","Ирвасиха",4,"A_30",30,"Angle"
"4696_2021","Гага обыкновенная",2021-06-18,"Северный архипелаг","Ирвасиха",4,"A_90",90,"Angle"
"4697_2021","Гага обыкновенная",2021-06-18,"Северный архипелаг","Ирвасиха",3,"A_0",0,"Angle"
"4698_2021","Гага обыкновенная",2021-06-18,"Северный архипелаг","Ирвасиха",3,"A_85",85,"Angle"
"4699_2021","Гага обыкновенная",2021-06-18,"Северный архипелаг","Ирвасиха",4,"A_90",90,"Angle"
"4701_2021","Гага обыкновенная",2021-06-18,"Северный архипелаг","Ирвасиха",4,"A_60",60,"Angle"
"4702_2021","Гага обыкновенная",2021-06-18,"Северный архипелаг","Ирвасиха",4,"A_90",90,"Angle"
"4703_2021","Гага обыкновенная",2021-06-18,"Северный архипелаг","Ирвасиха",4,"A_80",80,"Angle"
"4704_2021","Гага обыкновенная",2021-06-18,"Северный архипелаг","Ирвасиха",4,"A_30",30,"Angle"
"4705_2021","Гага обыкновенная",2021-06-18,"Северный архипелаг","Ирвасиха",5,"A_45",45,"Angle"
"4707_2021","Гага обыкновенная",2021-06-18,"Северный архипелаг","Ирвасиха",3,"A_80",80,"Angle"
"4709_2021","Гага обыкновенная",2021-06-21,"Северный архипелаг","Ломнишный Малый",6,"A_90",90,"Angle"
"4710_2021","Гага обыкновенная",2021-06-21,"Северный архипелаг","Ломнишный Малый",3,"A_90",90,"Angle"
"4713_2021","Гага обыкновенная",2021-06-21,"Северный архипелаг","Ломнишный Малый",6,"A_90",90,"Angle"
"4723_2021","Гага обыкновенная",2021-06-22,"Северный архипелаг","Анисимов",5,"A_90",90,"Angle"
"4734_2021","Гага обыкновенная",2021-06-22,"Северный архипелаг","Анисимов",5,"A_15",15,"Angle"
"4742_2021","Гага обыкновенная",2021-06-22,"Северный архипелаг","Анисимов",5,"A_60",60,"Angle"
"4744_2021","Гага обыкновенная",2021-06-23,"Северный архипелаг","Круглый",3,"A_15",15,"Angle"
"4745_2021","Гага обыкновенная",2021-06-23,"Северный архипелаг","Круглый",4,"A_90",90,"Angle"
"4747_2021","Гага обыкновенная",2021-06-23,"Северный архипелаг","Круглый",3,"A_0",0,"Angle"
"4752_2021","Гага обыкновенная",2021-06-23,"Северный архипелаг","Гульмаха Большая",5,"A_90",90,"Angle"
"4753_2021","Гага обыкновенная",2021-06-23,"Северный архипелаг","Гульмаха Большая",3,"A_15",15,"Angle"
"4755_2021","Гага обыкновенная",2021-06-23,"Северный архипелаг","Гульмаха Большая",4,"A_60",60,"Angle"
"4756_2021","Гага обыкновенная",2021-06-23,"Северный архипелаг","Гульмаха Большая",4,"A_0",0,"Angle"
"4757_2021","Гага обыкновенная",2021-06-23,"Северный архипелаг","Гульмаха Большая",5,"A_60",60,"Angle"
"4758_2021","Гага обыкновенная",2021-06-23,"Северный архипелаг","Гульмаха Большая",4,"A_15",15,"Angle"
"4767_2021","Гага обыкновенная",2021-06-24,"Северный архипелаг","Горелый",6,"A_60",60,"Angle"
"4768_2021","Гага обыкновенная",2021-06-24,"Северный архипелаг","Горелый",6,"A_45",45,"Angle"
"4769_2021","Гага обыкновенная",2021-06-24,"Северный архипелаг","Горелый",5,"A_90",90,"Angle"
"4770_2021","Гага обыкновенная",2021-06-24,"Северный архипелаг","Горелый",5,"A_60",60,"Angle"
"4772_2021","Гага обыкновенная",2021-06-24,"Северный архипелаг","Горелый",5,"A_90",90,"Angle"
"4778_2021","Гага обыкновенная",2021-06-24,"Северный архипелаг","Горелый",5,"A_90",90,"Angle"
"4781_2021","Гага обыкновенная",2021-06-24,"Северный архипелаг","Горелый",3,"A_60",60,"Angle"
"4783_2021","Гага обыкновенная",2021-06-24,"Северный архипелаг","Горелый",4,"A_90",90,"Angle"
"4785_2021","Гага обыкновенная",2021-06-24,"Северный архипелаг","Горелый",4,"A_45",45,"Angle"
"4792_2021","Гага обыкновенная",2021-06-25,"Кибринский архипелаг","Кибринская Южная",4,"A_90",90,"Angle"
"4810_2021","Гага обыкновенная",2021-06-25,"Кибринский архипелаг","Кибринская Южная",3,"A_0",0,"Angle"
"4814_2021","Гага обыкновенная",2021-06-25,"Кибринский архипелаг","Кибринская Южная",4,"A_90",90,"Angle"
"4817_2021","Гага обыкновенная",2021-06-25,"Кибринский архипелаг","Кибринская Южная",4,"A_60",60,"Angle"
"4824_2021","Гага обыкновенная",2021-06-25,"Кибринский архипелаг","Кибринская Южная",3,"A_30",30,"Angle"
"4825_2021","Гага обыкновенная",2021-06-25,"Кибринский архипелаг","Кибринская Южная",4,"A_30",30,"Angle"
"4846_2021","Гага обыкновенная",2021-06-25,"Кибринский архипелаг","Кибринская Восточная",5,"A_90",90,"Angle"
"4860_2021","Гага обыкновенная",2021-06-12,"Северный архипелаг","Поперечная Луда Вторая",6,"A_0",0,"Angle"
"4861_2021","Гага обыкновенная",2021-06-12,"Северный архипелаг","Поперечная Луда Вторая",5,"A_10",10,"Angle"
"4865_2021","Гага обыкновенная",2021-06-12,"Северный архипелаг","Поперечная Луда Вторая",6,"A_0",0,"Angle"
"4878_2021","Гага обыкновенная",2021-06-16,"Северный архипелаг","Гульмаха Малая",5,"A_90",90,"Angle"
"4888_2021","Гага обыкновенная",2021-06-16,"Северный архипелаг","Гульмаха Малая",5,"A_90",90,"Angle"
"4889_2021","Гага обыкновенная",2021-06-16,"Северный архипелаг","Гульмаха Малая",5,"A_45",45,"Angle"
"4890_2021","Гага обыкновенная",2021-06-16,"Северный архипелаг","Гульмаха Малая",4,"A_20",20,"Angle"
"4894_2021","Гага обыкновенная",2021-06-16,"Северный архипелаг","Гульмаха Малая",3,"A_30",30,"Angle"
"4895_2021","Гага обыкновенная",2021-06-16,"Северный архипелаг","Гульмаха Малая",3,"A_90",90,"Angle"
"4896_2021","Гага обыкновенная",2021-06-16,"Северный архипелаг","Гульмаха Малая",4,"A_90",90,"Angle"
"4897_2021","Гага обыкновенная",2021-06-16,"Северный архипелаг","Гульмаха Малая",3,"A_0",0,"Angle"
"4898_2021","Гага обыкновенная",2021-06-16,"Северный архипелаг","Гульмаха Малая",4,"A_90",90,"Angle"
"4910_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Наволочная",9,"A_90",90,"Angle"
"4911_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Наволочная",7,"A_90",90,"Angle"
"4916_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Наволочная",4,"A_15",15,"Angle"
"4917_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Наволочная",4,"A_30",30,"Angle"
"4919_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Наволочная",5,"A_60",60,"Angle"
"4921_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Наволочная",3,"A_45",45,"Angle"
"4922_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Наволочная",4,"A_15",15,"Angle"
"4924_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Наволочная",5,"A_90",90,"Angle"
"4925_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Наволочная",5,"A_90",90,"Angle"
"4926_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Наволочная",7,"A_90",90,"Angle"
"4927_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Наволочная",5,"A_0",0,"Angle"
"4930_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Крошка",3,"A_15",15,"Angle"
"4942_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Крошка",4,"A_90",90,"Angle"
"4953_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Крошка",4,"A_90",90,"Angle"
